time,stroke_usec,tick_usec,force,power,spm
401651701,1776214,-37051,14.558408,119.144312,20.1
401821763,1946276,-46244,9.348488,119.144312,20.1
402026180,2150693,-56555,6.251648,119.144312,20.1
402277094,2401607,-66288,4.548128,119.144312,20.1
402746245,0,61078,5.359538,119,20.9
402943594,197349,43857,10.3968,15.756338,20.9
403103032,356787,37838,13.960328,29.716666,20.9
403247222,500977,34546,16.750472,46.467138,20.9
403385388,639143,34291,17.006112,63.47325,20.9
403523994,777749,34646,16.657992,80.131242,20.9
403663670,917425,35078,16.245,96.376242,20.9
403809440,1063195,37220,14.429192,110.805434,20.9
404026542,1280297,-73514,3.6992,110.805434,20.9
404207028,1460783,-43942,10.35125,110.805434,20.9
404353086,1606841,-33770,17.535042,110.805434,20.9
404482636,1736391,-32693,18.702728,110.805434,20.9
404617123,1870878,-36458,15.037128,110.805434,20.9
404780612,2034367,-43954,10.35125,110.805434,20.9
404968739,2222494,-50542,7.824968,110.805434,20.9
405192495,2446250,-62135,5.177762,110.805434,20.9
405721004,0,63783,4.910978,110,20.1
405924618,203614,45031,9.8568,14.767778,20.1
406085665,364661,37884,13.928642,28.69642,20.1
406229873,508869,35143,16.18805,44.88447,20.1
406367118,646114,33966,17.334272,62.218742,20.1
406503452,782448,33919,17.381408,79.60015,20.1
406639543,918539,34088,17.204978,96.805128,20.1
406779181,1058177,35486,15.882248,112.687376,20.1
407136938,1415934,-39301,12.943872,112.687376,20.1
407263148,1542144,-29733,22.619538,112.687376,20.1
407375703,1654699,-28467,24.668288,112.687376,20.1
407497065,1776061,-33753,17.546888,112.687376,20.1
407658814,1937810,-44529,10.08005,112.687376,20.1
407853373,2132369,-51647,7.496192,112.687376,20.1
408072764,2351760,-60494,5.464818,112.687376,20.1
408582525,0,62072,5.190642,112,20.9
408780833,198308,43757,10.44245,15.633092,20.9
408936830,354305,36725,14.818568,30.45166,20.9
409075173,492648,33419,17.904128,48.355788,20.9
409205172,622647,32249,19.22,67.575788,20.9
409334508,751983,32439,18.997448,86.573236,20.9
409465557,883032,33027,18.325458,104.898694,20.9
409603064,1020539,35269,16.07445,120.973144,20.9
409825632,1243107,-52138,7.349778,120.973144,20.9
409976295,1393770,-36622,14.9058,120.973144,20.9
410115030,1532505,-33709,17.594312,120.973144,20.9
410242547,1660022,-32138,19.356642,120.973144,20.9
410384195,1801670,-40443,12.221568,120.973144,20.9
410565813,1983288,-47994,8.677778,120.973144,20.9
410772058,2189533,-54868,6.639368,120.973144,20.9
411013767,2431242,-67966,4.327682,120.973144,20.9
411437391,0,70832,3.981842,120,21
411651145,213754,47009,9.048258,13.0301,21
411816193,378802,39030,13.127688,26.157788,21
411960481,523090,34454,16.843208,43.000996,21
412094230,656839,33018,18.337568,61.338564,21
412225939,788548,32745,18.641618,79.980182,21
412357912,920521,33354,17.976008,97.95619,21
412495227,1057836,34976,16.347762,114.303952,21
412692137,1254746,-55357,6.523272,114.303952,21
412857532,1420141,-39763,12.640392,114.303952,21
412995292,1557901,-32633,18.776192,114.303952,21
413122783,1685392,-32978,18.386048,114.303952,21
413267526,1830135,-39825,12.6002,114.303952,21
413441836,2004445,-46320,9.313928,114.303952,21
413636452,2199061,-51617,7.503938,114.303952,21
413875444,2438053,-69772,4.106978,114.303952,21
414381513,0,74353,3.612672,114,20.3
414600907,219394,48638,8.454272,12.066944,20.3
414775479,393966,41782,11.452898,23.519842,20.3
414932148,550635,37492,14.225778,37.74562,20.3
415074327,692814,34661,16.64645,54.39207,20.3
415211055,829542,33985,17.310728,71.702798,20.3
415347970,966457,34409,16.889672,88.59247,20.3
415490005,1108492,36058,15.379058,103.971528,20.3
415730390,1348877,-43074,10.774082,103.971528,20.3
415890858,1509345,-42332,11.158088,103.971528,20.3
416035798,1654285,-34060,17.22845,103.971528,20.3
416165033,1783520,-32860,18.519698,103.971528,20.3
416314084,1932571,-42064,11.300258,103.971528,20.3
416507213,2125700,-52970,7.121538,103.971528,20.3
416735230,2353717,-60124,5.531138,103.971528,20.3
417014408,2632895,-83045,2.899232,103.971528,20.3
417455816,0,88122,2.571912,103,19.5
417680125,224309,48439,8.520192,11.092104,19.5
417847027,391211,39052,13.1072,24.199304,19.5
417994052,538236,35556,15.814688,40.013992,19.5
418133141,677325,34410,16.889672,56.903664,19.5
418271042,815226,34508,16.785218,73.688882,19.5
418410152,954336,35005,16.313472,90.002354,19.5
418555041,1099225,36820,14.74245,104.744804,19.5
418803288,1347472,-45275,9.750528,104.744804,19.5
418971303,1515487,-43918,10.360352,104.744804,19.5
419128518,1672702,-37429,14.268482,104.744804,19.5
419269393,1813577,-36256,15.213128,104.744804,19.5
419427275,1971459,-43316,10.653728,104.744804,19.5
419619962,2164146,-50849,7.730312,104.744804,19.5
419834054,2378238,-56478,6.2658,104.744804,19.5
420078249,2622433,-69405,4.1472,104.744804,19.5
420576868,0,71789,3.875328,104,19.2
420788480,211612,44737,9.99045,13.865778,19.2
420950801,373933,39341,12.913362,26.77914,19.2
421103491,526623,37434,14.268482,41.047622,19.2
421250669,673801,36485,15.0152,56.062822,19.2
421396648,819780,36338,15.136002,71.198824,19.2
421543619,966751,36943,14.644872,85.843696,19.2
421697762,1120894,39521,12.8018,98.645496,19.2
421928214,1351346,-46029,9.435168,98.645496,19.2
422090015,1513147,-44756,9.981512,98.645496,19.2
422269421,1692553,-41456,11.635488,98.645496,19.2
422414591,1837723,-35399,15.949952,98.645496,19.2
422566971,1990103,-41902,11.385992,98.645496,19.2
422759294,2182426,-51866,7.434368,98.645496,19.2
422978943,2402075,-58546,5.834528,98.645496,19.2
423232279,2655411,-71646,3.89205,98.645496,19.2
423750217,0,70880,3.9762,98,18.9
423967045,216828,46408,9.279432,13.255632,18.9
424129728,379511,38400,13.561632,26.817264,18.9
424276576,526359,35834,15.5682,42.385464,18.9
424418330,668113,35219,16.119842,58.505306,18.9
424560125,809908,35488,15.870978,74.376284,18.9
424703663,953446,36234,15.224162,89.600446,18.9
424855059,1104842,38753,13.3128,102.913246,18.9
425055973,1305756,-54956,6.617522,102.913246,18.9
425220059,1469842,-43033,10.792658,102.913246,18.9
425368309,1618092,-34937,16.382088,102.913246,18.9
425506390,1756173,-36187,15.268338,102.913246,18.9
425669206,1918989,-44947,9.892352,102.913246,18.9
425872994,2122777,-53483,6.986322,102.913246,18.9
426092892,2342675,-57419,6.062162,102.913246,18.9
426337398,2587181,-68324,4.280738,102.913246,18.9
426844623,0,67182,4.428288,102,19.3
427045241,200618,42427,11.101472,15.52976,19.3
427196539,351916,36046,15.390152,30.919912,19.3
427332748,488125,33021,18.337568,49.25748,19.3
427461259,616636,31707,19.882818,69.140298,19.3
427587301,742678,31395,20.28845,89.428748,19.3
427713880,869257,31835,19.731762,109.16051,19.3
427847210,1002587,34555,16.738898,125.899408,19.3
428086503,1241880,-59229,5.698688,125.899408,19.3
428248689,1404066,-37554,14.172488,125.899408,19.3
428384493,1539870,-33298,18.036018,125.899408,19.3
428506327,1661704,-30886,20.956338,125.899408,19.3
428638584,1793961,-35935,15.479048,125.899408,19.3
428802991,1958368,-44322,10.179072,125.899408,19.3
428990328,2145705,-49673,8.104338,125.899408,19.3
429212277,2367654,-63271,4.9928,125.899408,19.3
429699775,0,64120,4.860962,125,21
429900730,200955,43298,10.662962,15.523924,21
430053447,353672,36142,15.301512,30.825436,21
430188988,489213,32730,18.66605,49.491486,21
430316869,617094,31782,19.794632,69.286118,21
430444910,745135,32133,19.369088,88.655206,21
430576831,877056,33484,17.832392,106.487598,21
430719817,1020042,38658,13.374792,119.86239,21
430894437,1194662,-174620,0.654368,119.86239,21
431095262,1395487,-54818,6.653952,119.86239,21
431250413,1550638,-36777,14.785922,119.86239,21
431382225,1682450,-33452,17.868242,119.86239,21
431527622,1827847,-39203,13.005,119.86239,21
431715408,2015633,-51851,7.434368,119.86239,21
431936028,2236253,-58520,5.834528,119.86239,21
432195728,2495953,-73324,3.715538,119.86239,21
432671890,0,72434,3.8088,119,20.1
432893372,221482,48016,8.669448,12.478248,20.1
433061923,390033,40240,12.35045,24.828698,20.1
433215216,543326,37087,14.536832,39.36553,20.1
433358663,686773,35347,16.006482,55.372012,20.1
433499509,827619,35093,16.233602,71.605614,20.1
433641964,970074,36098,15.3458,86.951414,20.1
433802970,1131080,48717,8.421408,95.372822,20.1
434129153,1457263,-45672,9.583442,95.372822,20.1
434273547,1601657,-33055,18.30125,95.372822,20.1
434397364,1725474,-31549,20.085122,95.372822,20.1
434535989,1864099,-38225,13.686912,95.372822,20.1
434717240,2045350,-48979,8.331362,95.372822,20.1
434924449,2252559,-54699,6.683168,95.372822,20.1
435163678,2491788,-67903,4.333568,95.372822,20.1
435659339,0,65980,4.59045,95,20
435867273,207934,45101,9.830178,14.420628,20
436026675,367336,37422,14.279168,28.699796,20
436167482,508143,34098,17.193248,45.893044,20
436299255,639916,32462,18.9728,64.865844,20
436429225,769886,32399,19.046792,83.912636,20
436560782,901443,33222,18.1202,102.032836,20
436698863,1039524,35342,16.006482,118.039318,20
436881940,1222601,-183077,0.596232,118.039318,20
437054804,1395465,-43935,10.360352,118.039318,20
437205880,1546541,-34227,17.064482,118.039318,20
437332857,1673518,-32125,19.369088,118.039318,20
437471364,1812025,-37143,14.493728,118.039318,20
437633518,1974179,-42664,10.979298,118.039318,20
437819689,2160350,-50471,7.848722,118.039318,20
438047842,2388503,-62807,5.068928,118.039318,20
438613883,0,60120,5.531138,118,20.3
438803474,189591,42127,11.262258,16.793396,20.3
438955596,341713,36306,15.169032,31.962428,20.3
439093719,479836,33721,17.58245,49.544878,20.3
439225874,611991,32824,18.556232,68.10111,20.3
439358997,745114,33809,17.487698,85.588808,20.3
439493048,879165,34008,17.2872,102.876008,20.3
439634301,1020418,35981,15.445682,118.32169,20.3
439837387,1223504,-56755,6.202242,118.32169,20.3
440012594,1398711,-43795,10.424178,118.32169,20.3
440163213,1549330,-35006,16.313472,118.32169,20.3
440301867,1687984,-37095,14.52605,118.32169,20.3
440455682,1841799,-40411,12.241352,118.32169,20.3
440634451,2020568,-47635,8.811602,118.32169,20.3
440840783,2226900,-55810,6.415362,118.32169,20.3
441081132,2467249,-65246,4.694048,118.32169,20.3
441673135,0,61991,5.203538,118,19.6
441871012,197877,44452,10.116002,15.31954,19.6
442033057,359922,38587,13.426562,28.746102,19.6
442179513,506378,35632,15.747272,44.493374,19.6
442319715,646580,34849,16.462322,60.955696,19.6
442459550,786415,34866,16.450848,77.406544,19.6
442599458,926323,35182,16.153928,93.560472,19.6
442744847,1071712,37034,14.58,108.140472,19.6
442942046,1268911,-68345,4.280738,108.140472,19.6
443119571,1446436,-48923,8.355872,108.140472,19.6
443265272,1592137,-32385,19.059138,108.140472,19.6
443386347,1713212,-30906,20.93045,108.140472,19.6
443520235,1847100,-35981,15.445682,108.140472,19.6
443678288,2005153,-42244,11.205378,108.140472,19.6
443862010,2188875,-49597,8.128512,108.140472,19.6
444075702,2402567,-58313,5.875592,108.140472,19.6
444625129,0,62256,5.158472,108,20.3
444825352,200223,44874,9.927968,15.08644,20.3
444992052,366923,39790,12.630338,27.716778,20.3
445143613,518484,36696,14.85125,42.568028,20.3
445286757,661628,35494,15.870978,58.439006,20.3
445430145,805016,35908,15.501312,73.940318,20.3
445574980,949851,36443,15.059072,88.99939,20.3
445726868,1101739,39068,13.096962,102.096352,20.3
445921506,1296377,-194638,0.526338,102.096352,20.3
446134425,1509296,-39952,12.530018,102.096352,20.3
446274672,1649543,-32517,18.91125,102.096352,20.3
446386554,1761425,-26452,28.5768,102.096352,20.3
446499158,1874029,-30113,22.0448,102.096352,20.3
446620626,1995497,-31325,20.377728,102.096352,20.3
446772209,2147080,-43652,10.4882,102.096352,20.3
446985980,2360851,-62654,5.094432,102.096352,20.3
447439920,0,73842,3.666632,102,21.3
447671331,231411,50416,7.864578,11.53121,21.3
447843295,403375,40288,12.320648,23.851858,21.3
447992682,552762,35909,15.501312,39.35317,21.3
448132703,692783,34595,16.7042,56.05737,21.3
448272632,832712,35037,16.290632,72.348002,21.3
448415731,975811,36177,15.279392,87.627394,21.3
448568347,1128427,40186,12.380288,100.007682,21.3
448748734,1308814,-180387,0.613832,100.007682,21.3
448896327,1456407,-34305,16.99445,100.007682,21.3
449016575,1576655,-28711,24.248648,100.007682,21.3
449124891,1684971,-27200,27.025952,100.007682,21.3
449244528,1804608,-33380,17.94005,100.007682,21.3
449392279,1952359,-39730,12.660512,100.007682,21.3
449561611,2121691,-44674,10.017288,100.007682,21.3
449763928,2324008,-57412,6.062162,100.007682,21.3
450384478,0,60425,5.471432,100,20.3
450577416,192938,42843,10.895112,16.366544,20.3
450732544,348066,37138,14.493728,30.860272,20.3
450875641,491163,35217,16.119842,46.980114,20.3
451014084,629606,34590,16.715762,63.695876,20.3
451152913,768435,34806,16.508258,80.204134,20.3
451292781,908303,35258,16.085792,96.289926,20.3
451439081,1054603,37254,14.407712,110.697638,20.3
451643859,1259381,-55070,6.58845,110.697638,20.3
451827069,1442591,-43701,10.469888,110.697638,20.3
451962536,1578058,-31536,20.0978,110.697638,20.3
452083817,1699339,-31588,20.03445,110.697638,20.3
452219572,1835094,-36552,14.96045,110.697638,20.3
452377147,1992669,-41198,11.780658,110.697638,20.3
452547011,2162533,-44426,10.125,110.697638,20.3
452744082,2359604,-55145,6.573938,110.697638,20.3
453317565,0,62522,5.113602,110,20.4
453512856,195291,42196,11.224322,16.337924,20.4
453666464,348899,36921,14.666528,31.004452,20.4
453809273,491708,35112,16.222208,47.22666,20.4
453947955,630390,34675,16.623378,63.850038,20.4
454087867,770302,34980,16.336328,80.186366,20.4
454229032,911467,35496,15.870978,96.057344,20.4
454377233,1059668,38598,13.4162,109.473544,20.4
454531277,1213712,-154044,0.842402,109.473544,20.4
454682579,1365014,-34894,16.41645,109.473544,20.4
454814165,1496600,-31103,20.67245,109.473544,20.4
454930678,1613113,-29568,22.875848,109.473544,20.4
455058748,1741183,-35060,16.267808,109.473544,20.4
455216074,1898509,-42537,11.045,109.473544,20.4
455400936,2083371,-49645,8.112392,109.473544,20.4
455616471,2298906,-57846,5.971968,109.473544,20.4
456188521,0,58062,5.930568,109,20.8
456370330,181809,40433,12.231458,18.162026,20.8
456520139,331618,35709,15.68,33.842026,20.8
456654755,466234,32802,18.580608,52.422634,20.8
456784472,595951,32299,19.170432,71.593066,20.8
456915825,727304,32903,18.471042,90.064108,20.8
457050406,861885,34067,17.22845,107.292558,20.8
457717004,1528483,-33505,17.808512,119.277966,20.8
457840978,1652457,-30966,20.852882,119.277966,20.8
457975929,1787408,-37058,14.558408,119.277966,20.8
458146086,1957565,-46594,9.210632,119.277966,20.8
458347603,2159082,-53538,6.971378,119.277966,20.8
458585743,2397222,-67359,4.404512,119.277966,20.8
459078766,0,63696,4.923522,107,20.7
459282763,203997,43933,10.360352,15.283874,20.7
459437611,358845,36633,14.894882,30.178756,20.7
459575719,496953,33562,17.748882,47.927638,20.7
459706809,628043,32396,19.046792,66.97443,20.7
459834702,755936,31598,20.021792,86.996222,20.7
459962033,883267,31979,19.556258,106.55248,20.7
460093756,1014990,33556,17.7608,124.31328,20.7
460294122,1215356,-48617,8.454272,124.31328,20.7
460446882,1368116,-39495,12.811922,124.31328,20.7
460597342,1518576,-35906,15.51245,124.31328,20.7
460739194,1660428,-36717,14.829458,124.31328,20.7
460890867,1812101,-39982,12.510002,124.31328,20.7
461071460,1992694,-47501,8.86205,124.31328,20.7
461264297,2185531,-51250,7.612802,124.31328,20.7
461491882,2413116,-63621,4.936082,124.31328,20.7
462026623,0,60440,5.471432,124,20.3
462216393,189770,41831,11.4242,16.895632,20.3
462368032,341409,35901,15.51245,32.408082,20.3
462501970,475347,32349,19.108562,51.516644,20.3
462626656,600033,30746,21.151008,72.667652,20.3
462749535,722912,30752,21.138002,93.805654,20.3
462873295,846672,31307,20.403272,114.208926,20.3
463003058,976435,33046,18.313352,132.522278,20.3
463209069,1182446,-45382,9.706418,132.522278,20.3
463345960,1319337,-33723,17.58245,132.522278,20.3
463486886,1460263,-36149,15.301512,132.522278,20.3
463627238,1600615,-36617,14.9058,132.522278,20.3
463777991,1751368,-39941,12.530018,132.522278,20.3
463955366,1928743,-47850,8.727842,132.522278,20.3
464158379,2131756,-52981,7.121538,132.522278,20.3
464393368,2366745,-65206,4.700178,132.522278,20.3
464932964,0,61007,5.372642,132,20.6
465129208,196244,43448,10.589202,15.961844,20.6
465287014,354050,37174,14.4722,30.434044,20.6
465424796,491832,33207,18.132242,48.566286,20.6
465553349,620385,31713,19.882818,68.449104,20.6
465680423,747459,31691,19.90805,88.357154,20.6
465808588,875624,32248,19.22,107.577154,20.6
465941744,1008780,33711,17.594312,125.171466,20.6
466162495,1229531,-41902,11.385992,125.171466,20.6
466313880,1380916,-38541,13.457672,125.171466,20.6
466450999,1518035,-32660,18.739442,125.171466,20.6
466581201,1648237,-33265,18.072072,125.171466,20.6
466714429,1781465,-34576,16.727328,125.171466,20.6
466860379,1927415,-37974,13.865378,125.171466,20.6
467021335,2088371,-43183,10.71845,125.171466,20.6
467206394,2273430,-48731,8.421408,125.171466,20.6
467443954,2510990,-74390,3.612672,125.171466,20.6
467843276,0,107522,1.7298,125,20.6
468061445,218169,47363,8.912642,10.642442,20.6
468228996,385720,39688,12.690722,23.333164,20.6
468375329,532053,35147,16.18805,39.521214,20.6
468510706,667430,32742,18.653832,58.175046,20.6
468637846,794570,31338,20.364962,78.540008,20.6
468763123,919847,31176,20.569698,99.109706,20.6
468888668,1045392,31449,20.212082,119.321788,20.6
469018788,1175512,33170,18.168392,137.49018,20.6
469228162,1384886,-46276,9.3312,137.49018,20.6
469378671,1535395,-39740,12.660512,137.49018,20.6
469904122,2060846,-39054,13.1072,137.49018,20.6
470075663,2232387,-46375,9.296672,137.49018,20.6
470276377,2433101,-54772,6.66125,137.49018,20.6
471012624,0,59064,5.732498,137,18.9
471208890,196266,44586,10.053128,15.785626,18.9
471371363,358739,38495,13.488818,29.274444,18.9
471517429,504805,35475,15.882248,45.156692,18.9
471655069,642445,34113,17.181522,62.338214,18.9
471792290,779666,34218,17.076168,79.414382,18.9
471931227,918603,35164,16.165298,95.57968,18.9
472078736,1066112,37798,13.99205,109.57173,18.9
472287312,1274688,-54809,6.653952,109.57173,18.9
472441318,1428694,-37673,14.087432,109.57173,18.9
472574980,1562356,-32763,18.629408,109.57173,18.9
472703457,1690833,-34171,17.122952,109.57173,18.9
472851650,1839026,-40020,12.480008,109.57173,18.9
473023141,2010517,-44378,10.152018,109.57173,18.9
473203201,2190577,-48110,8.636168,109.57173,18.9
473414567,2401943,-57425,6.062162,109.57173,18.9
474088487,0,60822,5.405472,109,19.5
474287352,198865,44832,9.9458,15.351272,19.5
474450452,361965,38238,13.67645,29.027722,19.5
474593932,505445,34769,16.542752,45.570474,19.5
474729982,641495,33748,17.558738,63.129212,19.5
474865579,777092,33910,17.381408,80.51062,19.5
475003236,914749,34720,16.5888,97.09942,19.5
475147853,1059366,36811,14.753312,111.852732,19.5
475349748,1261261,-55188,6.559442,111.852732,19.5
475500965,1412478,-39942,12.530018,111.852732,19.5
475650580,1562093,-34974,16.347762,111.852732,19.5
475784435,1695948,-34124,17.1698,111.852732,19.5
475926260,1837773,-37688,14.076818,111.852732,19.5
476092146,2003659,-43808,10.415048,111.852732,19.5
476279077,2190590,-49538,8.144648,111.852732,19.5
476484912,2396425,-54438,6.741792,111.852732,19.5
477095408,0,58647,5.81405,111,19.9
477282168,186760,41704,11.491218,17.305268,19.9
477432788,337380,35598,15.780962,33.08623,19.9
477568126,472718,32935,18.434592,51.520822,19.9
477696479,601071,31770,19.807218,71.32804,19.9
477823746,728338,31726,19.857602,91.185642,19.9
477951905,856497,32330,19.133298,110.31894,19.9
478086027,990619,34261,17.029448,127.348388,19.9
478291841,1196433,-44722,9.999392,127.348388,19.9
478423950,1328542,-33449,17.868242,127.348388,19.9
478560153,1464745,-32404,19.046792,127.348388,19.9
478681322,1585914,-30658,21.268242,127.348388,19.9
478811404,1715996,-35254,16.085792,127.348388,19.9
478963740,1868332,-40202,12.370338,127.348388,19.9
479135734,2040326,-45825,9.522248,127.348388,19.9
479330278,2234870,-52069,7.3728,127.348388,19.9
479626789,2531381,-110488,1.63805,127.348388,19.9
480054297,0,50707,7.777568,127,20.2
480228832,174535,40405,12.241352,20.01892,20.2
480376391,322094,35228,16.108488,36.127408,20.2
480509914,455617,32431,19.009778,55.137186,20.2
480637407,583110,31714,19.882818,75.020004,20.2
480764386,710089,31695,19.90805,94.928054,20.2
480891297,837000,31903,19.643912,114.571966,20.2
481023635,969338,33857,17.440418,132.012384,20.2
481201350,1147053,-54913,6.632082,132.012384,20.2
481339464,1285167,-34479,16.82,132.012384,20.2
481465939,1411642,-30192,21.938688,132.012384,20.2
481581622,1527325,-29424,23.092808,132.012384,20.2
481709390,1655093,-34292,17.006112,132.012384,20.2
481863903,1809606,-42428,11.101472,132.012384,20.2
482046881,1992584,-48350,8.553248,132.012384,20.2
482258007,2203710,-58987,5.74605,132.012384,20.2
483077310,0,58435,5.855042,132,19.8
483275577,198267,45003,9.874568,15.72961,19.8
483440900,363590,39465,12.832178,28.561788,19.8
483590056,512746,36040,15.390152,43.95194,19.8
483727266,649956,33554,17.7608,61.71274,19.8
483860544,783234,33282,18.048032,79.760772,19.8
483994339,917029,33795,17.511362,97.272134,19.8
484135468,1058158,36165,15.29045,112.562584,19.8
484342235,1264925,-53911,6.874632,112.562584,19.8
484510462,1433152,-43689,10.469888,112.562584,19.8
484667236,1589926,-36218,15.246242,112.562584,19.8
484808230,1730920,-36385,15.103008,112.562584,19.8
484955668,1878358,-38277,13.645088,112.562584,19.8
485119594,2042284,-42690,10.969928,112.562584,19.8
485294536,2217226,-46047,9.426482,112.562584,19.8
485494723,2417413,-54876,6.639368,112.562584,19.8
486168072,0,55410,6.508832,112,19.4
486357753,189681,43568,10.53405,17.042882,19.4
486518249,350177,38247,13.665992,30.708874,19.4
486662919,494847,35186,16.153928,46.862802,19.4
486800824,632752,34207,17.087858,63.95066,19.4
487074817,906745,34679,16.623378,97.825976,19.4
487217771,1049699,36463,15.037128,112.863104,19.4
487432462,1264390,-47483,8.870472,112.863104,19.4
487584494,1416422,-37349,14.332658,112.863104,19.4
487715331,1547259,-32452,18.985122,112.863104,19.4
487846523,1678451,-34356,16.9362,112.863104,19.4
487990165,1822093,-37023,14.590802,112.863104,19.4
488152549,1984477,-43513,10.561608,112.863104,19.4
488335820,2167748,-48456,8.511938,112.863104,19.4
488547360,2379288,-56777,6.202242,112.863104,19.4
489186352,0,55113,6.581192,112,19.8
489365947,179595,41487,11.6162,18.197392,19.8
489660379,474027,34291,17.006112,50.000304,19.8
489929831,743479,33841,17.452232,85.332736,19.8
490209576,1023224,36653,14.883968,117.199496,19.8
490392754,1206402,-61950,5.209992,117.199496,19.8
490550806,1364454,-42280,11.18645,117.199496,19.8
490700079,1513727,-34237,17.0528,117.199496,19.8
490826260,1639908,-31824,19.744328,117.199496,19.8
490956433,1770081,-33569,17.736968,117.199496,19.8
491102607,1916255,-39360,12.9032,117.199496,19.8
491281183,2094831,-49956,8.008002,117.199496,19.8
491498293,2311941,-54838,6.646658,117.199496,19.8
491858085,2671733,-169198,0.698562,117.199496,19.8
492221611,0,55868,6.401042,117,19.7
492409395,187784,42703,10.960562,17.361604,19.7
492566078,344467,37352,14.332658,31.694262,19.7
492708087,486476,34579,16.715762,48.410024,19.7
492841495,619884,33081,18.264968,66.674992,19.7
493111600,889989,34642,16.657992,101.177322,19.7
493256851,1035240,37973,13.865378,115.0427,19.7
493438403,1216792,-181552,0.605,115.0427,19.7
493612807,1391196,-41758,11.462472,115.0427,19.7
493756913,1535302,-34802,16.508258,115.0427,19.7
493888912,1667301,-34042,17.251938,115.0427,19.7
494035783,1814172,-38880,13.230368,115.0427,19.7
494210905,1989294,-46890,9.090848,115.0427,19.7
494406688,2185077,-51605,7.503938,115.0427,19.7
494626087,2404476,-59924,5.564448,115.0427,19.7
495265485,0,63114,5.018112,115,19.7
495465927,200442,44739,9.99045,15.008562,19.7
495629576,364091,38579,13.436928,28.44549,19.7
495773272,507787,34556,16.738898,45.184388,19.7
495906758,641273,32980,18.386048,63.570436,19.7
496040907,775422,33966,17.334272,80.904708,19.7
496178493,913008,34585,16.715762,97.62047,19.7
496320559,1055074,36188,15.268338,112.888808,19.7
496505196,1239711,-49765,8.072162,112.888808,19.7
496634806,1369321,-33709,17.594312,112.888808,19.7
496767388,1501903,-32851,18.531872,112.888808,19.7
496888911,1623426,-30844,21.021128,112.888808,19.7
497019192,1753707,-35427,15.927368,112.888808,19.7
497178074,1912589,-42927,10.848482,112.888808,19.7
497361507,2096022,-49133,8.28245,112.888808,19.7
497577289,2311804,-58390,5.861888,112.888808,19.7
498168892,0,60117,5.531138,112,20.6
498367248,198356,44396,10.143008,15.674146,20.6
498526639,357747,37493,14.225778,29.899924,20.6
498668358,499466,34209,17.087858,46.987782,20.6
498802863,633971,33565,17.748882,64.736664,20.6
498938915,770023,34320,16.971138,81.707802,20.6
499078810,909918,35557,15.814688,97.52249,20.6
499243614,1074722,51981,7.395858,104.918348,20.6
499502953,1334061,-39209,13.005,104.918348,20.6
499655812,1486920,-37992,13.854848,104.918348,20.6
499802626,1633734,-37331,14.343368,104.918348,20.6
499954873,1785981,-39456,12.842312,104.918348,20.6
500125943,1957051,-44940,9.90125,104.918348,20.6
500308734,2139842,-47586,8.828402,104.918348,20.6
500498436,2329544,-49133,8.28245,104.918348,20.6
500757000,2588108,-85886,2.709792,104.918348,20.6
501227643,0,52267,7.319138,104,19.6
501406842,179199,41498,11.606562,18.9257,19.6
501556711,329068,35624,15.758498,34.684198,19.6
501694255,466612,33754,17.546888,52.231086,19.6
501827155,599512,32995,18.3618,70.592886,19.6
501960369,732726,33295,18.036018,88.628904,19.6
502095383,867740,34118,17.181522,105.810426,19.6
502246437,1018794,44732,9.99045,115.800876,19.6
502545993,1318350,-54292,6.778562,115.800876,19.6
502691685,1464042,-31703,19.895432,115.800876,19.6
502810140,1582497,-30854,21.008162,115.800876,19.6
502944766,1717123,-36184,15.268338,115.800876,19.6
503105779,1878136,-42669,10.979298,115.800876,19.6
503280301,2052658,-45265,9.759362,115.800876,19.6
503465785,2238142,-49780,8.064128,115.800876,19.6
503764281,2536638,-117274,1.451808,115.800876,19.6
504161071,0,54026,6.845,115,20.4
504344225,183154,41747,11.47205,18.31705,20.4
504496073,335002,36024,15.40125,33.7183,20.4
504633308,472237,33496,17.82045,51.53875,20.4
504764163,603092,32399,19.046792,70.585542,20.4
504894548,733477,32691,18.702728,89.28827,20.4
505027181,866110,33568,17.748882,107.037152,20.4
505182347,1021276,50038,7.984008,115.02116,20.4
505473456,1312385,-45884,9.496082,115.02116,20.4
505606147,1445076,-30641,21.294338,115.02116,20.4
505728918,1567847,-32471,18.960482,115.02116,20.4
505869027,1707956,-38037,13.823282,115.02116,20.4
506040269,1879198,-45727,9.557192,115.02116,20.4
506234452,2073381,-51779,7.457522,115.02116,20.4
506450537,2289466,-56499,6.258722,115.02116,20.4
507160156,0,55439,6.501618,115,20
507342099,181943,41070,11.848712,18.35033,20
507494795,334639,36746,14.807682,33.158012,20
507635750,475594,34328,16.971138,50.12915,20
507770037,609881,33325,18,68.12915,20
507904004,743848,33428,17.892162,86.021312,20
508038628,878472,33935,17.357832,103.379144,20
508182982,1022826,39313,12.933698,116.312842,20
508316948,1156792,-133966,1.113032,116.312842,20
508486227,1326071,-39866,12.580128,116.312842,20
508638561,1478405,-36407,15.081032,116.312842,20
508775261,1615105,-35140,16.18805,116.312842,20
508923240,1763084,-39668,12.7008,116.312842,20
509094539,1934383,-45131,9.81245,116.312842,20
509292106,2131950,-52574,7.235208,116.312842,20
