time,stroke_count,inst_spm,total_power,inst_power,km_hr,km,tick_duration
63193877,31,26.8,3057.3,5.64,16.1,284.3,42106
63338048,31,26.7,3066.5,9.18,16.0,284.9,33004
63458337,31,26.6,3078.8,12.36,15.9,285.3,28444
63564836,31,26.6,3093.9,15.06,15.9,285.8,25764
63665140,31,26.5,3109.9,16.06,15.9,286.2,24955
63765362,31,26.5,3125.8,15.89,15.9,286.6,25085
63866707,31,26.5,3141.1,15.27,15.9,287.1,25594
63975538,31,26.4,3152.6,11.54,15.9,287.7,29433
64099083,31,26.4,3152.6,0.00,16.0,288.3,-123545
64220910,31,26.3,3152.6,0.00,16.0,288.9,-28225
64337346,31,26.3,3152.6,0.00,16.1,289.4,-28980
64448118,31,26.3,3152.6,0.00,16.1,289.9,-27448
64561886,31,26.3,3152.6,0.00,16.1,290.5,-30784
64700509,31,26.2,3152.6,0.00,16.1,291.1,-36951
64861453,31,26.2,3152.6,0.00,16.1,291.7,-43007
65051586,31,26.2,3152.6,0.00,16.0,292.5,-53557
65448256,32,26.1,3156.6,3.99,15.8,293.9,50042
65616629,32,26.1,3163.6,6.97,15.8,294.5,37871
65750012,32,26.2,3173.9,10.29,15.7,295.0,31169
65864466,32,26.2,3187.4,13.47,15.6,295.5,27250
65969868,32,26.2,3202.1,14.78,15.6,295.9,26016
66075119,32,26.3,3216.6,14.49,15.6,296.3,26266
66181920,32,26.3,3230.3,13.70,15.6,296.8,27021
66315974,32,26.3,3234.8,4.46,15.6,297.4,47360
66532220,32,26.4,3234.8,0.00,15.7,298.4,-31899
66660012,32,26.4,3234.8,0.00,15.7,299.0,-31778
66785683,32,26.4,3234.8,0.00,15.7,299.5,-31024
66914656,32,26.4,3234.8,0.00,15.7,300.1,-34374
67076432,32,26.4,3234.8,0.00,15.6,300.7,-47929
67319772,32,26.5,3234.8,0.00,15.6,301.7,-62816
67591023,32,26.5,3234.8,0.00,15.5,302.6,-71456
68591077,32,26.5,3234.8,0.00,14.8,305.4,0
69591085,32,12.4,3234.8,0.00,13.8,307.7,0
70591140,32,5.8,3234.8,0.00,12.6,309.5,0
71591179,32,2.7,3234.8,0.00,11.4,311.0,0
72591247,32,1.3,3234.8,0.00,10.2,312.1,0
73591274,32,0.6,3234.8,0.00,9.1,313.1,0
74591333,32,0.3,3234.8,0.00,8.1,313.9,0
75591364,32,0.1,3234.8,0.00,7.1,314.5,0
76591384,32,0.1,3234.8,0.00,6.2,315.0,0
77591437,32,0,3234.8,0.00,5.4,315.4,0
78591504,32,0,3234.8,0.00,4.8,315.8,0
79591562,32,0,3234.8,0.00,4.1,316.0,0
80591567,32,0,3234.8,0.00,3.5,316.3,0
81591619,32,0,3234.8,0.00,3.0,316.4,0
82591651,32,0,3234.8,0.00,2.6,316.6,0
83591700,32,0,3234.8,0.00,2.2,316.7,0
84591706,32,0,3234.8,0.00,1.9,316.8,0
85591744,32,0,3234.8,0.00,1.7,316.9,0
86591770,32,0,3234.8,0.00,1.4,317.0,0
87591832,32,0,3234.8,0.00,1.2,317.0,0
88591879,32,0,3234.8,0.00,1.0,317.1,0
89591901,32,0,3234.8,0.00,0.9,317.1,0
90591916,32,0,3234.8,0.00,0.7,317.1,0
91591962,32,0,3234.8,0.00,0.6,317.2,0
92591975,32,0,3234.8,0.00,0.5,317.2,0
93592003,32,0,3234.8,0.00,0.4,317.2,0
94592028,32,0,3234.8,0.00,0.4,317.2,0
95592063,32,0,3234.8,0.00,0.3,317.2,0
96592103,32,0,3234.8,0.00,0.3,317.2,0
97592166,32,0,3234.8,0.00,0.2,317.2,0
98592174,32,0,3234.8,0.00,0.2,317.2,0
99592188,32,0,3234.8,0.00,0.1,317.3,0
100592212,32,0,3234.8,0.00,0.1,317.3,0
101592213,32,0,3234.8,0.00,0.1,317.3,0
102592237,32,0,3234.8,0.00,0.1,317.3,0
103592301,32,0,3234.8,0.00,0.1,317.3,0
104592329,32,0,3234.8,0.00,0.1,317.3,0
105592339,32,0,3234.8,0.00,0.1,317.3,0
106592397,32,0,3234.8,0.00,0.1,317.3,0
107592437,32,0,3234.8,0.00,0.1,317.3,0
108592478,32,0,3234.8,0.00,0.0,317.3,0
109592507,32,0,3234.8,0.00,0.0,317.3,0
110592565,32,0,3234.8,0.00,0.0,317.3,0
111592621,32,0,3234.8,0.00,0.0,317.3,0
112592641,32,0,3234.8,0.00,0.0,317.3,0
113592675,32,0,3234.8,0.00,0.0,317.3,0
114592720,32,0,3234.8,0.00,0.0,317.3,0
115592782,32,0,3234.8,0.00,0.0,317.3,0
116592801,32,0,3234.8,0.00,0.0,317.3,0
117592822,32,0,3234.8,0.00,0.0,317.3,0
118592888,32,0,3234.8,0.00,0.0,317.3,0
119592934,32,0,3234.8,0.00,0.0,317.3,0
120592953,32,0,3234.8,0.00,0.0,317.3,0
121593013,32,0,3234.8,0.00,0.0,317.3,0
122593077,32,0,3234.8,0.00,0.0,317.3,0
123593138,32,0,3234.8,0.00,0.0,317.3,0
124593140,32,0,3234.8,0.00,0.0,317.3,0
125593162,32,0,3234.8,0.00,0.0,317.3,0
126593182,32,0,3234.8,0.00,0.0,317.3,0
127593217,32,0,3234.8,0.00,0.0,317.3,0
128593281,32,0,3234.8,0.00,0.0,317.3,0
129593282,32,0,3234.8,0.00,0.0,317.3,0
130593334,32,0,3234.8,0.00,0.0,317.3,0
131593376,32,0,3234.8,0.00,0.0,317.3,0
132593386,32,0,3234.8,0.00,0.0,317.3,0
133593438,32,0,3234.8,0.00,0.0,317.3,0
134593466,32,0,3234.8,0.00,0.0,317.3,0
135593504,32,0,3234.8,0.00,0.0,317.3,0
136593511,32,0,3234.8,0.00,0.0,317.3,0
137593538,32,0,3234.8,0.00,0.0,317.3,0
138593590,32,0,3234.8,0.00,0.0,317.3,0
139593631,32,0,3234.8,0.00,0.0,317.3,0
140593641,32,0,3234.8,0.00,0.0,317.3,0
141593644,32,0,3234.8,0.00,0.0,317.3,0
142593686,32,0,3234.8,0.00,0.0,317.3,0
143593723,32,0,3234.8,0.00,0.0,317.3,0
144593731,32,0,3234.8,0.00,0.0,317.3,0
145593735,32,0,3234.8,0.00,0.0,317.3,0
146593796,32,0,3234.8,0.00,0.0,317.3,0
147593822,32,0,3234.8,0.00,0.0,317.3,0
148593886,32,0,3234.8,0.00,0.0,317.3,0
149593886,32,0,3234.8,0.00,0.0,317.3,0
150593891,32,0,3234.8,0.00,0.0,317.3,0
151593894,32,0,3234.8,0.00,0.0,317.3,0
152593919,32,0,3234.8,0.00,0.0,317.3,0
153593920,32,0,3234.8,0.00,0.0,317.3,0
154593925,32,0,3234.8,0.00,0.0,317.3,0
155593983,32,0,3234.8,0.00,0.0,317.3,0
156594006,32,0,3234.8,0.00,0.0,317.3,0
157594070,32,0,3234.8,0.00,0.0,317.3,0
158594111,32,0,3234.8,0.00,0.0,317.3,0
159594130,32,0,3234.8,0.00,0.0,317.3,0
160594159,32,0,3234.8,0.00,0.0,317.3,0
161594202,32,0,3234.8,0.00,0.0,317.3,0
162594207,32,0,3234.8,0.00,0.0,317.3,0
163594210,32,0,3234.8,0.00,0.0,317.3,0
164594243,32,0,3234.8,0.00,0.0,317.3,0
165594283,32,0,3234.8,0.00,0.0,317.3,0
166594341,32,0,3234.8,0.00,0.0,317.3,0
167594351,32,0,3234.8,0.00,0.0,317.3,0
168594373,32,0,3234.8,0.00,0.0,317.3,0
169594406,32,0,3234.8,0.00,0.0,317.3,0
170594453,32,0,3234.8,0.00,0.0,317.3,0
171594489,32,0,3234.8,0.00,0.0,317.3,0
172594522,32,0,3234.8,0.00,0.0,317.3,0
173594574,32,0,3234.8,0.00,0.0,317.3,0
174594591,32,0,3234.8,0.00,0.0,317.3,0
175594638,32,0,3234.8,0.00,0.0,317.3,0
176594648,32,0,3234.8,0.00,0.0,317.3,0
177594684,32,0,3234.8,0.00,0.0,317.3,0
178594745,32,0,3234.8,0.00,0.0,317.3,0
179594769,32,0,3234.8,0.00,0.0,317.3,0
180594802,32,0,3234.8,0.00,0.0,317.3,0
181594852,32,0,3234.8,0.00,0.0,317.3,0
182594915,32,0,3234.8,0.00,0.0,317.3,0
183594954,32,0,3234.8,0.00,0.0,317.3,0
184594976,32,0,3234.8,0.00,0.0,317.3,0
185594986,32,0,3234.8,0.00,0.0,317.3,0
186595027,32,0,3234.8,0.00,0.0,317.3,0
187595032,32,0,3234.8,0.00,0.0,317.3,0
188595064,32,0,3234.8,0.00,0.0,317.3,0
189595115,32,0,3234.8,0.00,0.0,317.3,0
190595168,32,0,3234.8,0.00,0.0,317.3,0
191595189,32,0,3234.8,0.00,0.0,317.3,0
192595229,32,0,3234.8,0.00,0.0,317.3,0
193595278,32,0,3234.8,0.00,0.0,317.3,0
194595532,32,0,3234.8,0.00,0.0,317.3,0
195595542,32,0,3234.8,0.00,0.0,317.3,0
196595554,32,0,3234.8,0.00,0.0,317.3,0
197595600,32,0,3234.8,0.00,0.0,317.3,0
198595612,32,0,3234.8,0.00,0.0,317.3,0
199595677,32,0,3234.8,0.00,0.0,317.3,0
199990131,33,0,3235.4,0.65,0.0,317.3,123775
200184480,33,0.1,3243.2,7.81,0.0,317.3,35788
200299301,33,0.1,3257.9,14.71,0.0,317.3,26078
200394176,33,0.1,3277.5,19.57,0.0,317.3,22604
200482344,33,0.1,3298.8,21.28,0.1,317.4,21680
200571326,33,0.1,3318.5,19.68,0.1,317.5,22541
200665819,33,0.1,3335.1,16.64,0.2,317.7,24515
200789015,33,0.2,3341.5,6.38,0.3,317.9,39600
200968482,33,0.2,3341.5,0.00,0.5,318.3,-22564
201045873,33,0.2,3341.5,0.00,0.6,318.4,-19198
201118243,33,0.2,3341.5,0.00,0.6,318.6,-17671
201192587,33,0.2,3341.5,0.00,0.7,318.7,-19479
201279002,33,0.2,3341.5,0.00,0.8,318.9,-23900
201394602,33,0.2,3341.5,0.00,0.9,319.1,-33505
201559136,33,0.3,3341.5,0.00,1.1,319.4,-46977
202014731,34,0.3,3343.6,2.11,1.5,320.1,68886
202196308,34,3.7,3351.6,8.01,1.7,320.4,35332
202320302,34,5.9,3363.7,12.10,1.7,320.6,28750
202425403,34,7.5,3379.1,15.43,1.8,320.8,25462
202523316,34,8.8,3395.9,16.73,1.9,321.1,24449
202621621,34,10.1,3412.3,16.40,2.0,321.3,24693
202721291,34,11.2,3427.9,15.61,2.2,321.6,25308
202832068,34,12.5,3438.3,10.45,2.3,321.9,30934
202914140,34,13.3,3438.3,0.00,2.4,322.2,-22824
203023988,34,14.4,3438.3,0.00,2.5,322.5,-23965
203109254,34,15.2,3438.3,0.00,2.7,322.8,-20061
203186871,34,15.8,3438.3,0.00,2.7,323.0,-19194
203268260,34,16.5,3438.3,0.00,2.9,323.2,-21735
203365470,34,17.2,3438.3,0.00,3.0,323.5,-25787
203467197,34,18,3438.3,0.00,3.1,323.8,-26035
203574694,34,18.8,3438.3,0.00,3.2,324.1,-28689
203726374,34,19.8,3438.3,0.00,3.4,324.5,-49208
204019351,35,21.7,3440.5,2.17,3.7,325.2,67905
204195841,35,22.6,3447.5,6.97,3.8,325.6,37868
204326522,35,23.2,3458.1,10.67,3.9,326.0,30612
204437059,35,23.7,3472.5,14.33,4.0,326.3,26416
204536988,35,24.1,3489.7,17.20,4.1,326.6,24109
204631297,35,24.4,3508.0,18.34,4.2,326.9,23354
204725527,35,24.7,3525.9,17.89,4.3,327.2,23645
204822916,35,25.1,3541.6,15.66,4.5,327.6,25271
204943083,35,25.4,3546.8,5.22,4.7,328.1,43750
205107952,35,25.9,3546.8,0.00,5.0,328.7,-24458
205202587,35,26.2,3546.8,0.00,5.1,329.1,-23292
205285533,35,26.4,3546.8,0.00,5.2,329.4,-20707
205367086,35,26.5,3546.8,0.00,5.3,329.7,-20786
205455612,35,26.7,3546.8,0.00,5.4,330.0,-23202
205553703,35,26.9,3546.8,0.00,5.5,330.4,-26508
205669908,35,27.1,3546.8,0.00,5.7,330.8,-31246
205830137,35,27.4,3546.8,0.00,5.8,331.3,-50886
206078636,36,27.8,3546.9,0.16,6.1,332.1,248499
206241249,36,27.9,3554.5,7.55,6.3,332.6,36391
206371519,36,28,3565.1,10.64,6.4,333.1,30661
206483728,36,28.1,3579.3,14.12,6.5,333.4,26611
206584858,36,28.2,3595.8,16.59,6.6,333.8,24554
206680741,36,28.2,3613.8,17.95,6.7,334.2,23603
206775816,36,28.3,3631.5,17.75,6.8,334.5,23738
206872489,36,28.3,3648.3,16.78,6.9,335.0,24414
207132309,36,28.5,3648.3,0.00,7.3,336.2,-26626
207244792,36,28.5,3648.3,0.00,7.6,336.8,-24751
207331727,36,28.5,3648.3,0.00,7.6,337.2,-20533
207414619,36,28.6,3648.3,0.00,7.8,337.5,-21802
207509300,36,28.6,3648.3,0.00,7.9,338.0,-25331
207615840,36,28.6,3648.3,0.00,8.0,338.4,-28263
207742357,36,28.7,3648.3,0.00,8.2,338.9,-34322
207929789,36,28.7,3648.3,0.00,8.4,339.7,-62982
208224086,37,28.8,3655.5,7.18,8.7,340.8,37306
208354069,37,28.7,3666.4,10.95,8.8,341.3,30216
208466675,37,28.7,3680.5,14.04,8.9,341.7,26691
208566856,37,28.6,3697.3,16.83,9.0,342.1,24375
208662130,37,28.6,3715.1,17.83,9.1,342.6,23683
208758078,37,28.5,3732.4,17.23,9.1,343.0,24090
208856394,37,28.5,3748.5,16.09,9.3,343.5,24930
209123072,37,28.4,3748.5,0.00,9.7,344.9,-31468
209239922,37,28.4,3748.5,0.00,9.9,345.5,-26731
209335533,37,28.3,3748.5,0.00,10.0,346.0,-23183
209432710,37,28.3,3748.5,0.00,10.2,346.5,-26191
209542135,37,28.3,3748.5,0.00,10.3,347.0,-27882
209661524,37,28.2,3748.5,0.00,10.4,347.5,-31670
209800730,37,28.2,3748.5,0.00,10.6,348.2,-37469
210013737,37,28.2,3748.5,0.00,10.7,349.1,-77240
210309454,38,28.1,3755.1,6.62,10.9,350.3,38873
210441520,38,28.2,3766.0,10.96,11.0,350.8,30207
210553852,38,28.2,3780.0,13.99,11.1,351.3,26734
210654387,38,28.2,3796.7,16.69,11.2,351.7,24481
210749462,38,28.3,3814.7,17.98,11.2,352.1,23586
210843912,38,28.3,3832.8,18.08,11.3,352.6,23520
210938909,38,28.3,3850.2,17.44,11.4,353.1,23945
211044042,38,28.3,3860.8,10.60,11.6,353.6,30721
211234069,38,28.4,3860.8,0.00,11.8,354.7,-24681
211335461,38,28.4,3860.8,0.00,12.0,355.2,-25282
211433945,38,28.4,3860.8,0.00,12.0,355.7,-23989
211530397,38,28.4,3860.8,0.00,12.1,356.2,-25143
211633510,38,28.5,3860.8,0.00,12.2,356.7,-26134
211743571,38,28.5,3860.8,0.00,12.3,357.2,-28857
211868269,38,28.5,3860.8,0.00,12.4,357.8,-32608
212026074,38,28.5,3860.8,0.00,12.5,358.5,-47466
212251044,39,28.5,3862.7,1.85,12.6,359.4,73418
212409291,39,28.8,3870.4,7.74,12.7,360.1,35950
212539965,39,29,3880.8,10.35,12.7,360.6,31084
212655537,39,29.1,3893.9,13.12,12.7,361.1,27605
212760111,39,29.2,3909.3,15.39,12.8,361.6,25488
212858887,39,29.3,3926.0,16.77,12.9,362.0,24418
212956316,39,29.4,3943.1,17.01,13.0,362.5,24244
213053701,39,29.5,3960.0,16.89,13.0,363.0,24330
213158700,39,29.6,3971.6,11.61,13.1,363.6,29355
213333383,39,29.8,3971.6,0.00,13.3,364.5,-22433
213436070,39,29.8,3971.6,0.00,13.5,365.1,-25789
213536334,39,29.9,3971.6,0.00,13.5,365.6,-23944
213631727,39,30,3971.6,0.00,13.6,366.1,-24614
213738619,39,30,3971.6,0.00,13.7,366.6,-27816
213856908,39,30.1,3971.6,0.00,13.8,367.2,-31604
213993001,39,30.2,3971.6,0.00,13.8,367.8,-35977
214178518,39,30.3,3971.6,0.00,13.9,368.6,-61444
214327049,40,30.3,3976.6,5.06,14.0,369.2,44464
214504818,40,30.1,3983.7,7.12,14.0,370.0,37471
214637938,40,30,3994.2,10.43,14.0,370.6,30960
214753521,40,30,4007.3,13.15,14.0,371.1,27576
214857908,40,29.9,4022.8,15.51,14.1,371.6,25390
214956244,40,29.8,4039.6,16.78,14.1,372.0,24415
215053606,40,29.8,4056.5,16.91,14.2,372.5,24317
215151352,40,29.7,4073.2,16.65,14.3,373.0,24510
215257659,40,29.7,4084.1,10.93,14.3,373.6,30253
215451436,40,29.6,4084.1,0.00,14.5,374.7,-27692
215550405,40,29.5,4084.1,0.00,14.6,375.2,-23055
215635669,40,29.5,4084.1,0.00,14.7,375.7,-20672
215719691,40,29.5,4084.1,0.00,14.7,376.1,-22091
215813182,40,29.4,4084.1,0.00,14.8,376.6,-24266
215918951,40,29.4,4084.1,0.00,14.8,377.1,-28580
216042682,40,29.4,4084.1,0.00,14.9,377.7,-32608
216219195,40,29.3,4084.1,0.00,14.9,378.5,-60300
216526657,41,29.2,4090.8,6.75,15.0,379.8,38477
216660461,41,29,4101.4,10.59,15.0,380.4,30723
216774124,41,28.9,4115.0,13.55,15.0,380.9,27167
216877192,41,28.8,4130.9,15.90,15.0,381.4,25076
216975512,41,28.7,4147.6,16.73,15.0,381.8,24452
217073899,41,28.6,4164.2,16.54,15.1,382.3,24591
217173082,41,28.5,4180.1,15.90,15.1,382.8,25077
217277581,41,28.4,4193.3,13.27,15.2,383.4,27453
217361481,41,28.4,4193.3,0.00,15.3,383.9,-83900
217476805,41,28.3,4193.3,0.00,15.3,384.5,-26709
217599009,41,28.2,4193.3,0.00,15.4,385.1,-33363
217706678,41,28.1,4193.3,0.00,15.5,385.6,-25124
217802836,41,28.1,4193.3,0.00,15.6,386.1,-25001
217908363,41,28,4193.3,0.00,15.6,386.6,-27730
218028653,41,28,4193.3,0.00,15.6,387.2,-32332
218165729,41,27.9,4193.3,0.00,15.6,387.8,-37154
218670792,42,27.7,4199.3,6.03,15.6,389.8,40732
218810707,42,27.7,4209.1,9.75,15.6,390.4,32026
218928194,42,27.7,4222.0,12.92,15.5,390.9,27821
219032364,42,27.7,4237.8,15.79,15.5,391.3,25167
219130733,42,27.7,4254.5,16.72,15.5,391.7,24455
219229112,42,27.7,4271.1,16.54,15.6,392.2,24592
219328687,42,27.8,4286.9,15.82,15.6,392.7,25145
219578029,42,27.8,4286.9,0.00,15.7,394.0,-28168
219680040,42,27.8,4286.9,0.00,15.8,394.6,-25336
219778748,42,27.8,4286.9,0.00,15.8,395.1,-24703
219880462,42,27.8,4286.9,0.00,15.8,395.6,-26621
219987184,42,27.8,4286.9,0.00,15.8,396.1,-26520
220098546,42,27.8,4286.9,0.00,15.9,396.6,-29163
220223878,42,27.8,4286.9,0.00,15.9,397.2,-34009
220416468,42,27.8,4286.9,0.00,15.9,398.0,-66841
220591622,43,27.8,4293.4,6.47,15.9,398.8,39303
220769089,43,28.2,4300.4,7.07,15.8,399.5,37604
220901454,43,28.5,4311.1,10.67,15.8,400.1,30610
221014706,43,28.7,4324.9,13.81,15.8,400.6,26906
221115044,43,28.8,4341.8,16.86,15.8,401.1,24351
221210477,43,29,4359.5,17.74,15.9,401.5,23742
221306771,43,29.1,4376.6,17.08,15.9,402.0,24198
221405314,43,29.2,4392.6,15.97,16.0,402.5,25023
221527441,43,29.4,4398.0,5.47,16.0,403.2,42771
221707093,43,29.6,4398.0,0.00,16.1,404.1,-27020
221818137,43,29.7,4398.0,0.00,16.2,404.7,-27589
221921458,43,29.8,4398.0,0.00,16.2,405.3,-25097
222019490,43,29.9,4398.0,0.00,16.3,405.7,-24976
222120824,43,29.9,4398.0,0.00,16.3,406.2,-26635
222236808,43,30,4398.0,0.00,16.3,406.8,-31100
222377683,43,30.1,4398.0,0.00,16.3,407.4,-39123
222652895,43,30.3,4398.0,0.00,16.3,408.6,-123915
222887012,44,30.5,4404.6,6.60,16.2,409.5,38934
223018839,44,30.1,4415.7,11.10,16.2,410.1,30017
223130033,44,29.8,4429.9,14.21,16.1,410.6,26530
223229752,44,29.6,4446.9,16.93,16.1,411.0,24301
223324914,44,29.4,4464.5,17.68,16.1,411.4,23783
223421432,44,29.2,4481.6,17.08,16.1,411.9,24197
223520379,44,29,4497.4,15.82,16.2,412.4,25144
223636487,44,28.8,4504.7,7.24,16.2,413.0,37175
223811507,44,28.5,4504.7,0.00,16.3,413.9,-30097
223930882,44,28.3,4504.7,0.00,16.3,414.6,-29996
224040749,44,28.2,4504.7,0.00,16.4,415.1,-27815
224144492,44,28,4504.7,0.00,16.4,415.6,-26433
224255686,44,27.9,4504.7,0.00,16.4,416.1,-28394
224377061,44,27.8,4504.7,0.00,16.4,416.7,-32725
224519911,44,27.6,4504.7,0.00,16.4,417.3,-38151
224971225,45,27.2,4510.2,5.49,16.3,419.1,42676
225113237,45,27.3,4519.8,9.61,16.3,419.7,32266
225230740,45,27.4,4532.6,12.80,16.3,420.2,27945
225335780,45,27.5,4548.2,15.59,16.3,420.6,25328
225435190,45,27.6,4564.6,16.42,16.2,421.1,24678
225534751,45,27.6,4580.7,16.15,16.3,421.5,24884
225635881,45,27.7,4596.2,15.48,16.3,422.0,25414
225903799,45,27.9,4596.2,0.00,16.3,423.5,-28278
226007324,45,27.9,4596.2,0.00,16.4,424.0,-26575
226109212,45,28,4596.2,0.00,16.5,424.6,-25381
226209348,45,28,4596.2,0.00,16.5,425.1,-25875
226318127,45,28.1,4596.2,0.00,16.5,425.6,-28800
226441092,45,28.1,4596.2,0.00,16.5,426.2,-32929
226586742,45,28.2,4596.2,0.00,16.5,426.8,-39383
227075479,46,28.3,4602.1,5.92,16.4,428.8,41087
227217454,46,28.4,4611.6,9.50,16.3,429.4,32449
227336099,46,28.4,4624.2,12.60,16.3,429.9,28172
227441363,46,28.4,4639.9,15.62,16.3,430.3,25306
227540817,46,28.4,4656.2,16.34,16.3,430.8,24740
227640115,46,28.4,4672.4,16.17,16.3,431.3,24869
227740813,46,28.4,4687.8,15.47,16.3,431.7,25423
227877316,46,28.4,4691.1,3.29,16.4,432.5,55140
228036712,46,28.4,4691.1,0.00,16.5,433.3,-27357
228143957,46,28.4,4691.1,0.00,16.5,433.8,-26571
228248060,46,28.4,4691.1,0.00,16.5,434.3,-26947
228358047,46,28.4,4691.1,0.00,16.5,434.8,-29082
228483890,46,28.4,4691.1,0.00,16.5,435.4,-33449
228625005,46,28.4,4691.1,0.00,16.5,436.0,-37429
228786788,46,28.4,4691.1,0.00,16.5,436.7,-44565
229225980,47,28.5,4696.3,5.16,16.3,438.4,44043
229372138,47,28.4,4705.7,9.43,16.3,439.0,32563
229489986,47,28.4,4718.5,12.75,16.2,439.4,28008
229594733,47,28.3,4734.3,15.83,16.2,439.8,25132
229693227,47,28.3,4751.2,16.89,16.2,440.3,24330
229791348,47,28.3,4767.7,16.53,16.2,440.7,24593
229891696,47,28.3,4783.2,15.47,16.2,441.2,25422
230005563,47,28.2,4791.8,8.65,16.2,441.8,33998
230218354,47,28.2,4791.8,0.00,16.3,442.8,-28255
230340583,47,28.2,4791.8,0.00,16.3,443.4,-32295
230457957,47,28.2,4791.8,0.00,16.3,444.0,-28263
230567037,47,28.1,4791.8,0.00,16.3,444.5,-29009
230684680,47,28.1,4791.8,0.00,16.3,445.0,-30236
230811504,47,28.1,4791.8,0.00,16.3,445.6,-33414
230955093,47,28.1,4791.8,0.00,16.3,446.2,-38621
231198062,47,28.1,4791.8,0.00,16.3,447.2,-98698
231480310,48,28,4797.9,6.03,16.1,448.2,40721
231616822,48,27.9,4808.3,10.46,16.1,448.7,30917
231731314,48,27.8,4821.8,13.47,16.1,449.2,27246
231834353,48,27.7,4837.5,15.73,16.0,449.6,25215
231933230,48,27.7,4854.0,16.47,16.0,450.0,24640
232032136,48,27.6,4870.4,16.44,16.0,450.5,24661
232131796,48,27.5,4886.3,15.90,16.0,451.0,25081
232246309,48,27.5,4893.9,7.59,16.1,451.5,36289
232417966,48,27.4,4893.9,0.00,16.1,452.4,-25166
232525271,48,27.3,4893.9,0.00,16.1,452.9,-27364
232625807,48,27.3,4893.9,0.00,16.1,453.4,-24474
232723232,48,27.2,4893.9,0.00,16.1,453.8,-25207
232829123,48,27.2,4893.9,0.00,16.1,454.3,-27642
232948318,48,27.1,4893.9,0.00,16.1,454.8,-31700
233083280,48,27.1,4893.9,0.00,16.1,455.4,-35633
233239204,48,27,4893.9,0.00,16.1,456.1,-43351
233614902,49,26.9,4899.1,5.18,16.0,457.5,43949
233763088,49,27,4907.7,8.56,15.9,458.0,34174
233888991,49,27.1,4918.9,11.22,15.8,458.5,29852
233999829,49,27.2,4933.2,14.30,15.8,458.9,26445
234101504,49,27.3,4949.5,16.35,15.8,459.4,24733
234198713,49,27.3,4966.6,17.04,15.8,459.8,24227
234296144,49,27.4,4983.4,16.78,15.8,460.3,24409
234395643,49,27.4,4999.1,15.71,15.8,460.7,25231
234705135,49,27.5,4999.1,0.00,16.0,462.4,-32145
234818919,49,27.6,4999.1,0.00,16.1,463.0,-26087
234915561,49,27.6,4999.1,0.00,16.1,463.5,-22837
235008249,49,27.6,4999.1,0.00,16.1,464.0,-24284
235112300,49,27.7,4999.1,0.00,16.1,464.5,-27945
235231880,49,27.7,4999.1,0.00,16.2,465.1,-31608
235364281,49,27.7,4999.1,0.00,16.2,465.7,-34785
235527310,49,27.8,4999.1,0.00,16.2,466.4,-48036
235915166,50,27.9,5003.8,4.73,16.1,468.0,45982
236071093,50,27.7,5011.8,8.02,16.1,468.6,35317
236199135,50,27.5,5022.7,10.85,16.1,469.1,30363
236310980,50,27.4,5036.7,14.04,16.1,469.6,26691
236413222,50,27.3,5052.8,16.06,16.1,470.0,24954
236510822,50,27.3,5069.8,17.05,16.1,470.5,24217
236607982,50,27.2,5086.8,16.96,16.1,471.0,24279
236706624,50,27.1,5102.7,15.95,16.1,471.5,25037
236821716,50,27,5110.1,7.36,16.1,472.1,36871
237005177,50,26.9,5110.1,0.00,16.2,473.0,-24224
237110884,50,26.8,5110.1,0.00,16.3,473.6,-29235
237226738,50,26.8,5110.1,0.00,16.3,474.2,-28576
237338100,50,26.7,5110.1,0.00,16.3,474.7,-28957
237463080,50,26.7,5110.1,0.00,16.3,475.3,-32553
237595872,50,26.6,5110.1,0.00,16.3,475.9,-34839
237744342,50,26.6,5110.1,0.00,16.3,476.6,-38838
237931344,50,26.5,5110.1,0.00,16.3,477.4,-55853
238192506,51,26.4,5112.2,2.15,16.3,478.4,68147
238361771,51,26.4,5119.1,6.87,16.2,479.0,38150
238494810,51,26.4,5129.4,10.32,16.1,479.6,31132
238609075,51,26.4,5142.9,13.49,16.1,480.0,27223
238711948,51,26.4,5158.9,15.97,16.1,480.5,25022
238810622,51,26.4,5175.4,16.49,16.1,480.9,24625
238909897,51,26.4,5191.5,16.14,16.1,481.4,24893
239011431,51,26.4,5206.7,15.20,16.1,481.9,25646
239146904,51,26.4,5210.5,3.73,16.1,482.6,51812
239324958,51,26.3,5210.5,0.00,16.2,483.5,-28313
239423049,51,26.3,5210.5,0.00,16.3,483.9,-24656
239513969,51,26.3,5210.5,0.00,16.3,484.4,-22758
239604158,51,26.3,5210.5,0.00,16.3,484.8,-23497
239706234,51,26.3,5210.5,0.00,16.3,485.3,-27597
239831581,51,26.3,5210.5,0.00,16.3,485.8,-34428
239978577,51,26.3,5210.5,0.00,16.3,486.5,-39444
240165932,51,26.3,5210.5,0.00,16.2,487.2,-56713
240443802,52,26.3,5212.3,1.80,16.1,488.3,74439
240612514,52,26.4,5219.3,7.08,16.1,488.9,37594
240743207,52,26.4,5230.0,10.65,16.0,489.4,30640
240856110,52,26.4,5243.7,13.76,16.0,489.9,26959
240958385,52,26.4,5259.9,16.12,15.9,490.3,24907
241056492,52,26.4,5276.6,16.76,15.9,490.7,24429
241155023,52,26.4,5293.1,16.46,15.9,491.2,24648
