workout_time_usec,stroke_time_usec,tick_duration_usec,inst_drag,stroke_power,inst_spm
1151640876,436246,26752,27.945288,65.488474,19.5
1151741629,536999,24396,33.603602,99.092076,19.5
1151835401,630771,22960,37.93205,137.024126,19.5
1151927572,722942,23004,37.792818,174.816944,19.5
1152022051,817421,24033,34.6112,209.428144,19.5
1152462553,1257923,-66861,4.47005,209.428144,19.5
1152664600,1459970,-54136,6.822818,209.428144,19.5
1152961249,1756619,-88958,2.526752,209.428144,19.5
1153272374,2067744,-67023,4.452128,209.428144,19.5
1153483992,2279362,-51624,7.503938,209.428144,19.5
1153673062,2468432,-44786,9.963648,209.428144,19.5
1153840932,2636302,-42219,11.214848,209.428144,19.5
1154049997,2845367,-66832,4.476032,209.428144,19.5
1154463024,189177,40135,12.410162,12.807994,19.5
1154817236,543389,24274,33.932322,93.874838,19.5
1154910203,636356,22935,38.0192,131.894038,19.5
1155001624,727777,22846,38.316258,170.210296,19.5
1155095397,821550,23866,35.1122,205.322496,19.5
1155573324,1299477,-73763,3.67205,205.322496,19.5
1156566282,2292435,-55668,6.451232,205.322496,19.5
1156765814,2491967,-47868,8.727842,205.322496,19.5
1156948927,2675080,-46277,9.3312,205.322496,19.5
1157178359,2904512,-67806,4.345352,205.322496,19.5
1157373849,0,195490,0.522242,205,19.3
1157562789,188940,40327,12.290882,12.813124,19.3
1157699283,325434,31143,20.6082,33.421324,19.3
1157811161,437312,26384,28.7282,62.149524,19.3
1157910313,536464,23930,34.911368,97.060892,19.3
1158002865,629016,22847,38.298752,135.359644,19.3
1158094539,720690,22931,38.0192,173.378844,19.3
1158189234,815385,24128,34.345472,207.724316,19.3
1158633631,1259782,-77007,3.369608,207.724316,19.3
1158901745,1527896,-54334,6.7712,207.724316,19.3
1159122780,1748931,-58494,5.841362,207.724316,19.3
1159357033,1983184,-65248,4.694048,207.724316,19.3
1159578271,2204422,-51292,7.597202,207.724316,19.3
1159734384,2360535,-38074,13.791752,207.724316,19.3
1159944172,2570323,-67889,4.333568,207.724316,19.3
1160944755,0,49161,8.274312,207,16.8
1161103210,158455,35988,15.434568,23.70888,16.8
1161233124,288369,30423,21.595592,45.304472,16.8
1161346848,402093,27419,26.601218,71.90569,16.8
1161451236,506481,25422,30.936978,102.842668,16.8
1161551937,607182,25013,31.952018,134.794686,16.8
1161653230,708475,25542,30.65445,165.449136,16.8
1161780514,835759,45822,9.522248,174.971384,16.8
1162171216,1226461,-58289,5.88245,174.971384,16.8
1162346363,1401608,-44345,10.17005,174.971384,16.8
1162541082,1596327,-52768,7.18205,174.971384,16.8
1162783880,1839125,-68449,4.2632,174.971384,16.8
1162999727,2054972,-50548,7.824968,174.971384,16.8
1163177578,2232823,-42983,10.820552,174.971384,16.8
1163353347,2408592,-45846,9.513522,174.971384,16.8
1163552546,2607791,-56085,6.358178,174.971384,16.8
1163931445,0,53106,7.091378,174,20
1164095424,163979,35842,15.5682,22.659578,20
1164225059,293614,30297,21.78,44.439578,20
1164335504,404059,26278,28.95605,73.395628,20
1164434829,503384,23920,34.9448,108.340428,20
1164527339,595894,22813,38.421378,146.761806,20
1164618457,687012,22772,38.561762,185.323568,20
1164712005,780560,23836,35.19605,220.519618,20
1165176019,1244574,-73183,3.731912,220.519618,20
1165414153,1482708,-52891,7.1442,220.519618,20
1165662503,1731058,-70648,4.00445,220.519618,20
1165963942,2032497,-72514,3.803282,220.519618,20
1166189433,2257988,-52231,7.326792,220.519618,20
1166379928,2448483,-45334,9.72405,220.519618,20
1166560543,2629098,-47312,8.929538,220.519618,20
1166780117,2848672,-62420,5.132808,220.519618,20
1167075311,0,56681,6.223392,220,19
1167248404,173093,37167,14.4722,20.695592,19
1167378948,303637,30782,21.099008,41.7946,19
1167592361,517050,24274,33.932322,103.537804,19
1167686067,610756,23078,37.549778,141.087582,19
1167778413,703102,23051,37.636488,178.72407,19
1167873478,798167,24257,33.981768,212.705838,19
1168351346,1276035,-82146,2.962178,212.705838,19
1168617663,1542352,-60743,5.418632,212.705838,19
1168891616,1816305,-75975,3.463712,212.705838,19
1169185559,2110248,-70029,4.072658,212.705838,19
1169402974,2327663,-51540,7.5272,212.705838,19
1169584367,2509056,-41261,11.741858,212.705838,19
1169742031,2666720,-41685,11.500808,212.705838,19
1169946869,2871558,-56469,6.2658,212.705838,19
1170238200,0,57798,5.9858,212,18.9
1170413617,175417,37417,14.279168,20.264968,18.9
1170543563,305363,30204,21.9122,42.177168,18.9
1170750002,511802,23363,36.6368,108.767768,18.9
1170840839,602639,22424,39.765362,148.53313,18.9
1170930936,692736,22567,39.267522,187.800652,18.9
1171023651,785451,23617,35.853512,223.654164,18.9
1171482471,1244271,-70810,3.987488,223.654164,18.9
1171736035,1497835,-61448,5.294258,223.654164,18.9
1172026542,1788342,-81555,3.006152,223.654164,18.9
1172343667,2105467,-74332,3.61805,223.654164,18.9
1172571856,2333656,-55037,6.595712,223.654164,18.9
1172767010,2528810,-44681,10.017288,223.654164,18.9
1172934752,2696552,-44166,10.251392,223.654164,18.9
1173141818,2903618,-55606,6.465608,223.654164,18.9
1173405252,0,61273,5.326848,223,18.9
1173584874,179622,38471,13.509602,18.83645,18.9
1173719075,313823,30920,20.917512,39.753962,18.9
1173831403,426151,26572,28.320338,68.0743,18.9
1173930956,525704,23990,34.744448,102.818748,18.9
1174023551,618299,22795,38.473992,141.29274,18.9
1174114888,709636,22846,38.316258,179.608998,18.9
1174209582,804330,24244,34.014752,213.62375,18.9
1174649943,1244691,-83357,2.875202,213.62375,18.9
1174888110,1482858,-56435,6.272882,213.62375,18.9
1175166079,1760827,-84243,2.817938,213.62375,18.9
1175486375,2081123,-75706,3.4848,213.62375,18.9
1175721124,2315872,-55901,6.393888,213.62375,18.9
1175912961,2507709,-44483,10.107008,213.62375,18.9
1176084481,2679229,-44127,10.269512,213.62375,18.9
1176285631,2880379,-57789,5.9858,213.62375,18.9
1176582846,0,57165,6.118002,213,18.8
1176751815,168969,35505,15.859712,21.977714,18.8
1176878630,295784,29818,22.485218,44.462932,18.8
1176987304,404458,25742,30.170912,74.633844,18.8
1177084763,501917,23621,35.836578,110.470422,18.8
1177176408,593562,22608,39.125858,149.59628,18.8
1177267426,684580,22711,38.772818,188.369098,18.8
1177360353,777507,23638,35.7858,224.154898,18.8
1177496242,913396,53772,6.911762,231.06666,18.8
1177899624,1316778,-80572,3.080162,231.06666,18.8
1178136096,1553250,-54381,6.756488,231.06666,18.8
1178375346,1792500,-68641,4.239872,231.06666,18.8
1178696680,2113834,-80422,3.090098,231.06666,18.8
1178942206,2359360,-57892,5.965058,231.06666,18.8
1179141354,2558508,-46738,9.150642,231.06666,18.8
1179316642,2733796,-43609,10.515698,231.06666,18.8
1179508467,2925621,-53982,6.859808,231.06666,18.8
1179832088,0,57012,6.153032,231,18.4
1180007120,175032,38088,13.78125,19.934282,18.4
1180144456,312368,32097,19.40645,39.340732,18.4
1180262393,430305,28266,25.020738,64.36147,18.4
1180471888,639800,25184,31.5218,125.205752,18.4
1180573384,741296,25424,30.936978,156.14273,18.4
1180678325,846237,26728,27.990162,184.132892,18.4
1180841777,1009689,70371,4.038482,188.171374,18.4
1181179079,1346991,-65439,4.669568,188.171374,18.4
1181390685,1558597,-51317,7.589408,188.171374,18.4
1181624297,1792209,-65422,4.669568,188.171374,18.4
1181886633,2054545,-70856,3.981842,188.171374,18.4
1182120957,2288869,-52021,7.388168,188.171374,18.4
1182295975,2463887,-40884,11.95605,188.171374,18.4
1182455824,2623736,-41650,11.52,188.171374,18.4
1182644257,2812169,-54237,6.793298,188.171374,18.4
1182977412,0,56427,6.279968,188,19
1183150311,172899,38247,13.665992,19.94596,19
1183288295,310883,32043,19.4688,39.41476,19
1183405390,427978,27863,25.747488,65.162248,19
1183509428,532016,24929,32.176242,97.33849,19
1183605770,628358,23647,35.751968,133.090458,19
1183699699,722287,23361,36.6368,169.727258,19
1183794413,817001,23897,35.011712,204.73897,19
1183908908,931496,37717,14.055602,218.794572,19
1184293869,1316457,-69489,4.141442,218.794572,19
1184521644,1544232,-55540,6.48,218.794572,19
1184762345,1784933,-66062,4.578338,218.794572,19
1185041923,2064511,-67938,4.327682,218.794572,19
1185249514,2272102,-49433,8.176968,218.794572,19
1185424072,2446660,-40838,11.985408,218.794572,19
1185582284,2604872,-40447,12.221568,218.794572,19
1185754755,2777343,-47692,8.786432,218.794572,19
1186086259,0,53969,6.859808,218,19.2
1186254297,168038,37320,14.354082,21.21389,19.2
1186387923,301664,31036,20.762568,41.976458,19.2
1186499830,413571,26522,28.4258,70.402258,19.2
1186599581,513322,24051,34.561298,104.963556,19.2
1186692423,606164,22883,38.1938,143.157356,19.2
1186784265,698006,23030,37.705928,180.863284,19.2
1186878996,792737,24130,34.345472,215.208756,19.2
1187333051,1246792,-75156,3.5378,215.208756,19.2
1187577181,1490922,-54809,6.653952,215.208756,19.2
1187850978,1764719,-82879,2.908872,215.208756,19.2
1188165315,2079056,-69852,4.095522,215.208756,19.2
1188381497,2295238,-53144,7.076322,215.208756,19.2
1188572484,2486225,-44910,9.910152,215.208756,19.2
1188742265,2656006,-42172,11.243282,215.208756,19.2
1188938114,2851855,-56844,6.188162,215.208756,19.2
1189238550,0,55831,6.415362,215,19
1189410819,172269,37716,14.055602,20.470964,19
1189843569,605019,22487,39.551618,146.68012,19
1189933620,695070,22507,39.480498,186.160618,19
1190025750,787200,23414,36.4658,222.626418,19
1190570309,1331759,-79786,3.140018,222.626418,19
1190806357,1567807,-54729,6.675858,222.626418,19
1191077930,1839380,-81120,3.035648,222.626418,19
1191392992,2154442,-72393,3.814322,222.626418,19
1191619237,2380687,-54714,6.675858,222.626418,19
1191814494,2575944,-45892,9.496082,222.626418,19
1191980817,2742267,-41251,11.751552,222.626418,19
1192165393,2926843,-51538,7.5272,222.626418,19
1192500895,0,55979,6.379592,222,18.3
1192672262,171367,37272,14.386248,20.76584,18.3
1192804409,303514,30799,21.073032,41.838872,18.3
1192916293,415398,26547,28.365512,70.204384,18.3
1193016419,515524,24172,34.229538,104.433922,18.3
1193110247,609352,23254,36.98,141.413922,18.3
1193203732,702837,23430,36.431648,177.84557,18.3
1193300311,799416,24652,32.902272,210.747842,18.3
1193720002,1219107,-71498,3.908808,210.747842,18.3
1193943532,1442637,-53048,7.10645,210.747842,18.3
1194202243,1701348,-73651,3.682898,210.747842,18.3
1194510158,2009263,-69619,4.124192,210.747842,18.3
1194728917,2228022,-52319,7.303842,210.747842,18.3
1194913370,2412475,-43830,10.405922,210.747842,18.3
1195077040,2576145,-41030,11.877938,210.747842,18.3
1195260246,2759351,-52541,7.242818,210.747842,18.3
1195595635,0,53875,6.889472,210,19.3
1195761479,165844,37002,14.601608,21.49108,19.3
1195895333,299698,30985,20.827058,42.318138,19.3
1196007932,412297,26690,28.065032,70.38317,19.3
1196107718,512083,23972,34.794482,105.177652,19.3
1196200014,604379,22672,38.8962,144.073852,19.3
1196290477,694842,22591,39.178952,183.252804,19.3
1196383278,787643,23639,35.7858,219.038604,19.3
1196915817,1320182,-75946,3.463712,219.038604,19.3
1197162171,1566536,-64189,4.848498,219.038604,19.3
1197432333,1836698,-68901,4.210802,219.038604,19.3
1197707521,2111886,-73009,3.748322,219.038604,19.3
1197925962,2330327,-52743,7.18205,219.038604,19.3
1198107435,2511800,-42504,11.063808,219.038604,19.3
1198275068,2679433,-43473,10.58,219.038604,19.3
1198478175,2882540,-58757,5.786802,219.038604,19.3
1198770822,0,58970,5.74605,219,18.8
1198949711,178889,39100,13.076498,18.822548,18.8
1199087186,316364,31770,19.807218,38.629766,18.8
1199202412,431590,27268,26.893778,65.523544,18.8
1199304274,533452,24446,33.4562,98.979744,18.8
1199398577,627755,23295,36.842528,135.822272,18.8
1199491281,720459,23158,37.290248,173.11252,18.8
1199586110,815288,24109,34.395218,207.507738,18.8
1200122699,1351877,-85691,2.719112,207.507738,18.8
1200378168,1607346,-61595,5.268258,207.507738,18.8
1200647440,1876618,-71610,3.897632,207.507738,18.8
1200917942,2147120,-62015,5.197088,207.507738,18.8
1201115811,2344989,-47709,8.786432,207.507738,18.8
1201290467,2519645,-40835,11.985408,207.507738,18.8
1201452129,2681307,-42564,11.035602,207.507738,18.8
1201642171,2871349,-54146,6.815432,207.507738,18.8
1201914125,0,57526,6.041288,207,19
1202092970,178845,38698,13.354112,19.3954,19
1202227156,313031,30978,20.839968,40.235368,19
1202339214,425089,26500,28.471058,68.706426,19
1202438264,524139,23775,35.380872,104.087298,19
1202529654,615529,22522,39.4272,143.514498,19
1202619169,705044,22322,40.122882,183.63738,19
1202710582,796457,23191,37.186688,220.824068,19
1202841270,927145,49843,8.048072,228.87214,19
1203231882,1317757,-94982,2.213408,228.87214,19
1203506500,1592375,-62057,5.190642,228.87214,19
1203775058,1860933,-72729,3.775752,228.87214,19
1204039923,2125798,-61539,5.274752,228.87214,19
1204241563,2327438,-49185,8.266178,228.87214,19
1204423833,2509708,-43442,10.589202,228.87214,19
1204594454,2680329,-43946,10.35125,228.87214,19
1204777836,2863711,-47324,8.929538,228.87214,19
1205062362,0,54365,6.763842,228,19
1205229197,166835,36265,15.202098,21.96594,19
1205357571,295209,30014,22.191122,44.157062,19
1205467319,404957,26132,29.276552,73.433614,19
1205565381,503019,23593,35.921288,109.354902,19
1205656394,594032,22333,40.087058,149.44196,19
1205744800,682438,22002,41.31405,190.75601,19
1205834617,772255,22744,38.649632,229.405642,19
1206347877,1285515,-84040,2.827442,229.405642,19
1206584278,1521916,-57197,6.111008,229.405642,19
1206851152,1788790,-75122,3.543122,229.405642,19
1207131170,2068808,-68867,4.216608,229.405642,19
1207353732,2291370,-53463,6.9938,229.405642,19
1207549342,2486980,-46003,9.443858,229.405642,19
1207724097,2661735,-45340,9.72405,229.405642,19
1207930749,2868387,-58652,5.807232,229.405642,19
1208185303,0,66490,4.518018,229,19.2
1208368645,183342,39894,12.560072,17.07809,19.2
1208507956,322653,32130,19.369088,36.447178,19.2
1208724366,539063,24184,34.179912,97.78554,19.2
1208816812,631509,22750,38.63205,136.41759,19.2
1208907271,721968,22580,39.214368,175.631958,19.2
1209000027,814724,23638,35.7858,211.417758,19.2
1209572831,1387528,-86568,2.66805,211.417758,19.2
1209816560,1631257,-54204,6.800672,211.417758,19.2
1210067715,1882412,-73838,3.666632,211.417758,19.2
1210367619,2182316,-65289,4.687922,211.417758,19.2
1210570713,2385410,-49164,8.274312,211.417758,19.2
1210752336,2567033,-43775,10.433312,211.417758,19.2
1210924924,2739621,-45891,9.496082,211.417758,19.2
1211140387,2955084,-54986,6.610248,211.417758,19.2
1211386051,0,61553,5.274752,211,18.7
1211568321,182270,38707,13.343778,18.61853,18.7
1211702205,316154,30888,20.956338,39.574868,18.7
1211814275,428224,26519,28.4258,68.000668,18.7
1211914163,528112,24123,34.36205,102.362718,18.7
1212006836,620785,22797,38.473992,140.83671,18.7
1212098053,712002,22814,38.421378,179.258088,18.7
1212192159,806108,24051,34.561298,213.819386,18.7
1212715439,1329388,-84093,2.827442,213.819386,18.7
1214092657,2706606,-45656,9.5922,213.819386,18.7
1214285433,2899382,-51569,7.519442,213.819386,18.7
1214559385,0,58707,5.800418,213,18.9
1214736781,177396,38680,13.36445,19.164868,18.9
1214870911,311526,30962,20.852882,40.01775,18.9
1214983696,424311,26729,27.990162,68.007912,18.9
1215082884,523499,23776,35.36405,103.371962,18.9
1215174628,615243,22575,39.232082,142.604044,18.9
1215264395,705010,22353,40.015458,182.619502,18.9
1215356271,796886,23383,36.568352,219.187854,18.9
1215913470,1354085,-111911,1.594898,219.187854,18.9
1216160066,1600681,-55539,6.48,219.187854,18.9
1216400510,1841125,-66588,4.506002,219.187854,18.9
1216707127,2147742,-67075,4.4402,219.187854,18.9
1216909458,2350073,-48227,8.594658,219.187854,18.9
1217081832,2522447,-41129,11.819522,219.187854,18.9
1217252842,2693457,-47673,8.794818,219.187854,18.9
1217450326,2890941,-51312,7.589408,219.187854,18.9
1217742901,0,58431,5.855042,219,18.8
1217922782,179881,39579,12.761352,18.616394,18.8
1218180582,437681,27444,26.542898,64.04595,18.8
1218282414,539513,24432,33.488928,97.534878,18.8
1218376072,633171,23062,37.601792,135.13667,18.8
1218467766,724865,22840,38.333768,173.470438,18.8
1218561494,818593,23870,35.095442,208.56588,18.8
1219037883,1294982,-85430,2.7378,208.56588,18.8
1219278599,1535698,-57315,6.083072,208.56588,18.8
1219555822,1812921,-80798,3.060338,208.56588,18.8
1219865121,2122220,-69005,4.199202,208.56588,18.8
1220083832,2340931,-53696,6.934088,208.56588,18.8
1220270453,2527552,-42492,11.073218,208.56588,18.8
1220430414,2687513,-41020,11.877938,208.56588,18.8
1220626563,2883662,-57171,6.118002,208.56588,18.8
1220956996,0,57640,6.013512,208,18.6
1221147560,190564,41992,11.338322,17.351834,18.6
1221286327,329331,31473,20.186658,37.538492,18.6
1221400583,443587,26979,27.468872,65.007364,18.6
1221501347,544351,24256,33.981768,98.989132,18.6
1221594398,637402,22857,38.28125,137.270382,18.6
1221685283,728287,22677,38.878562,176.148944,18.6
1221778210,821214,23606,35.887392,212.036336,18.6
1222285950,1328954,-73515,3.6992,212.036336,18.6
1222527232,1570236,-61489,5.287752,212.036336,18.6
1222791315,1834319,-72085,3.847538,212.036336,18.6
1223092715,2135719,-72032,3.853088,212.036336,18.6
1223315405,2358409,-53166,7.0688,212.036336,18.6
1223508891,2551895,-45890,9.496082,212.036336,18.6
1223681923,2724927,-44351,10.161032,212.036336,18.6
1223886305,2929309,-58037,5.937458,212.036336,18.6
1224161264,0,62887,5.0562,212,18.7
1224345972,184708,40845,11.985408,17.041608,18.7
1224484849,323585,31735,19.857602,36.89921,18.7
1224598871,437607,26811,27.810882,64.710092,18.7
1224698558,537294,23886,35.045192,99.755284,18.7
1224790248,628984,22550,39.320712,139.075996,18.7
1224880040,718776,22404,39.836738,178.912734,18.7
1224972030,810766,23379,36.585458,215.498192,18.7
1225462578,1301314,-85624,2.723778,215.498192,18.7
1225704966,1543702,-59887,5.571122,215.498192,18.7
1225997122,1835858,-80891,3.055392,215.498192,18.7
1226326347,2165083,-78816,3.215648,215.498192,18.7
1226564648,2403384,-55642,6.458418,215.498192,18.7
1226752462,2591198,-43531,10.552418,215.498192,18.7
1226915217,2753953,-41802,11.443328,215.498192,18.7
1227099650,2938386,-49859,8.04005,215.498192,18.7
1227472176,0,55276,6.544962,215,18.1
1227648435,176259,38892,13.220082,19.765044,18.1
1227784054,311878,31123,20.646738,40.411782,18.1
1227994711,522535,23655,35.735058,104.753888,18.1
1228085730,613554,22471,39.605,144.358888,18.1
1228175313,703137,22315,40.158722,184.51761,18.1
1228266823,794647,23286,36.876872,221.394482,18.1
1228738006,1265830,-82795,2.913698,221.394482,18.1
1229005965,1533789,-62490,5.12,221.394482,18.1
1229273109,1800933,-73594,3.688328,221.394482,18.1
1229628092,2155916,-89092,2.517768,221.394482,18.1
1229884758,2412582,-58680,5.807232,221.394482,18.1
1230082777,2610601,-45959,9.46125,221.394482,18.1
1230260056,2787880,-46576,9.219218,221.394482,18.1
1230487634,3015458,-70545,4.015778,221.394482,18.1
1230871661,0,52509,7.250432,221,17.6
1231036192,164531,36044,15.390152,22.640584,17.6
1231165079,293418,30188,21.938688,44.579272,17.6
1231274182,402521,25937,29.72205,74.301322,17.6
1231371857,500196,23523,36.142002,110.443324,17.6
1231462987,591326,22470,39.605,150.048324,17.6
1231552532,680871,22316,40.158722,190.207046,17.6
1231643891,772230,23226,37.06605,227.273096,17.6
1231783948,912287,55445,6.501618,233.774714,17.6
1232144518,1272857,-79445,3.165128,233.774714,17.6
1232370984,1499323,-54687,6.683168,233.774714,17.6
1232647791,1776130,-81972,2.971922,233.774714,17.6
1232972347,2100686,-69231,4.170272,233.774714,17.6
1233191804,2320143,-52562,7.235208,233.774714,17.6
1233376511,2504850,-43314,10.653728,233.774714,17.6
1233547607,2675946,-45953,9.469952,233.774714,17.6
1233743510,2871849,-51977,7.395858,233.774714,17.6
1234078497,0,54657,6.690482,233,18.7
1234242994,164497,35962,15.4568,22.147282,18.7
1234373143,294646,30598,21.359648,43.50693,18.7
1234485230,406733,26612,28.230098,71.737028,18.7
1234584871,506374,23983,34.761122,106.49815,18.7
1234677303,598806,22777,38.5442,145.04235,18.7
1234767413,688916,22390,39.890312,184.932662,18.7
1234857655,779158,22744,38.649632,223.582294,18.7
1234954182,875685,25561,30.607488,254.189782,18.7
1235271180,1192683,-62681,5.08805,254.189782,18.7
1235511648,1433151,-59541,5.638082,254.189782,18.7
1235703684,1625187,-48700,8.429618,254.189782,18.7
1235920275,1841778,-61851,5.222912,254.189782,18.7
1236157815,2079318,-60133,5.524488,254.189782,18.7
1236346211,2267714,-46327,9.313928,254.189782,18.7
1236508668,2430171,-37873,13.9392,254.189782,18.7
1236665368,2586871,-43553,10.543232,254.189782,18.7
1236860242,2781745,-54923,6.6248,254.189782,18.7
1237164082,0,54828,6.646658,254,19.4
1237333852,169770,37027,14.58,21.226658,19.4
1237463979,299897,30373,21.674528,42.901186,19.4
1237574430,410348,26194,29.138978,72.040164,19.4
1237673378,509296,23812,35.263202,107.303366,19.4
1237764891,600809,22470,39.605,146.908366,19.4
1237854014,689932,22111,40.896968,187.805334,19.4
1237943410,779328,22544,39.33845,227.143784,19.4
1238036581,872499,23710,35.566178,262.709962,19.4
1238398144,1234062,-56762,6.202242,262.709962,19.4
1238600201,1436119,-50091,7.968032,262.709962,19.4
1238775115,1611033,-42688,10.969928,262.709962,19.4
1238936283,1772201,-41994,11.338322,262.709962,19.4
1239095066,1930984,-41928,11.37645,262.709962,19.4
1239257074,2092992,-38065,13.802258,262.709962,19.4
1239397726,2233644,-35275,16.063112,262.709962,19.4
1239541567,2377485,-37782,14.002632,262.709962,19.4
1239713363,2549281,-48167,8.619552,262.709962,19.4
1240202370,0,47514,8.853632,262,19.7
1240357735,155365,35465,15.893522,24.747154,19.7
1240486776,284406,29859,22.431602,47.178756,19.7
1240595787,393417,25948,29.691218,76.869974,19.7
1240693120,490750,23458,36.329288,113.199262,19.7
1240783828,581458,22368,39.9618,153.161062,19.7
1240872856,670486,22084,41.005568,194.16663,19.7
1240962249,759879,22539,39.356192,233.522822,19.7
1241055948,853578,23893,35.02845,268.551272,19.7
1241379589,1177219,-61498,5.287752,268.551272,19.7
1241598955,1396585,-53782,6.911762,268.551272,19.7
1241791802,1589432,-47337,8.921088,268.551272,19.7
1242013630,1811260,-62426,5.126402,268.551272,19.7
1242245378,2043008,-55241,6.5522,268.551272,19.7
1242417058,2214688,-38125,13.749768,268.551272,19.7
1242557399,2355029,-35271,16.07445,268.551272,19.7
1242701225,2498855,-37937,13.88645,268.551272,19.7
1242862808,2660438,-42855,10.885778,268.551272,19.7
1243110187,2907817,-92984,2.31125,268.551272,19.7
1243406459,0,42504,11.063808,268,18.7
1243549466,143007,32908,18.458888,29.522696,18.7
1243770581,364122,24761,32.610888,88.385842,18.7
1243865627,459168,23088,37.515122,125.900964,18.7
1243956583,550124,22539,39.356192,165.257156,18.7
1244047750,641291,22822,38.386322,203.643478,18.7
1244141642,735183,23845,35.162498,238.805976,18.7
1244261776,855317,39791,12.630338,251.436314,18.7
1244601371,1194912,-53898,6.88205,251.436314,18.7
1244814953,1408494,-53711,6.926642,251.436314,18.7
1245064764,1658305,-69807,4.101248,251.436314,18.7
1245302955,1896496,-53382,7.016258,251.436314,18.7
1245464994,2058535,-37697,14.066208,251.436314,18.7
1245618972,2212513,-41021,11.877938,251.436314,18.7
1245789168,2382709,-44511,10.089032,251.436314,18.7
1245977025,2570566,-48802,8.396802,251.436314,18.7
1246198739,2792280,-65144,4.71245,251.436314,18.7
1246405610,0,206871,0.466578,251,20
1246587540,181930,37363,14.321952,14.78853,20
1246717805,312195,30357,21.700872,36.489402,20
1246828667,423057,26120,29.307168,65.79657,20
1246926188,520578,23383,36.568352,102.364922,20
1247015864,610254,21831,41.9528,144.317722,20
1247101059,695449,21081,44.992098,189.30982,20
1247185757,780147,21119,44.84045,234.15027,20
1247272154,866544,21860,41.842952,275.993222,20
1247366199,960589,25929,29.737472,305.730694,20
1247636129,1230519,-64212,4.848498,305.730694,20
1247877570,1471960,-60738,5.418632,305.730694,20
1248075797,1670187,-46743,9.150642,305.730694,20
1248280266,1874656,-55679,6.451232,305.730694,20
1248521993,2116383,-60161,5.524488,305.730694,20
1248709844,2304234,-43331,10.644498,305.730694,20
1248873411,2467801,-40987,11.897442,305.730694,20
1249037283,2631673,-42106,11.271752,305.730694,20
1249215875,2810265,-48360,8.544978,305.730694,20
1249438811,3033201,-64304,4.83605,305.730694,20
1249618353,0,179542,0.618272,305,18.6
1249801604,183251,37840,13.960328,14.5786,18.6
1249931039,312686,30428,21.595592,36.174192,18.6
1250043095,424742,26457,28.561682,64.735874,18.6
1250142201,523848,23920,34.9448,99.680674,18.6
1250233649,615296,22300,40.212512,139.893186,18.6
1250321012,702659,21721,42.375218,182.268404,18.6
1250407967,789614,21729,42.356808,224.625212,18.6
1250496415,878062,22353,40.015458,264.64067,18.6
1250593076,974723,26818,27.795968,292.436638,18.6
1250866676,1248323,-72390,3.814322,292.436638,18.6
1251122482,1504129,-53704,6.934088,292.436638,18.6
1251306748,1688395,-46559,9.219218,292.436638,18.6
1251748798,2130445,-55577,6.472802,292.436638,18.6
1251953767,2335414,-49134,8.28245,292.436638,18.6
1252118302,2499949,-40742,12.044232,292.436638,18.6
1252270991,2652638,-37666,14.087432,292.436638,18.6
1252432013,2813660,-43477,10.58,292.436638,18.6
1252638171,3019818,-59562,5.631368,292.436638,18.6
1252877323,0,68142,4.304178,292,18.4
1253048327,171004,35251,16.085792,20.38997,18.4
1253174013,296690,29784,22.538898,42.928868,18.4
1253282775,405452,25621,30.466818,73.395686,18.4
1253378680,501357,23019,37.740672,111.136358,18.4
1253467432,590109,21716,42.393632,153.52999,18.4
1253552700,675377,21149,44.707968,198.237958,18.4
1253638054,760731,21372,43.786082,242.02404,18.4
1253725311,847988,22054,41.114312,283.138352,18.4
1253824064,946741,28723,24.234722,307.373074,18.4
1254068164,1190841,-69088,4.187618,307.373074,18.4
1254279978,1402655,-48069,8.6528,307.373074,18.4
1254458746,1581423,-42839,10.895112,307.373074,18.4
1254642425,1765102,-50329,7.888392,307.373074,18.4
1254841786,1964463,-50216,7.928162,307.373074,18.4
1255012287,2134964,-39687,12.690722,307.373074,18.4
1255160185,2282862,-37199,14.450688,307.373074,18.4
1255303421,2426098,-36408,15.081032,307.373074,18.4
1255459032,2581709,-42553,11.045,307.373074,18.4
1255673836,2796513,-65518,4.657352,307.373074,18.4
1255893291,0,219455,0.41405,307,19.8
1256082560,189269,41212,11.770952,12.185002,19.8
1256228948,335657,34215,17.076168,29.26117,19.8
1256350132,456841,28239,25.077362,54.338532,19.8
1256454886,561595,25012,31.968008,86.30654,19.8
1256550312,657021,23089,37.515122,123.821662,19.8
1256640975,747684,22402,39.836738,163.6584,19.8
1256731563,838272,22746,38.649632,202.308032,19.8
1256824280,930989,23445,36.38045,238.688482,19.8
1256923145,1029854,25915,29.768328,268.45681,19.8
1257174509,1281218,-59205,5.705442,268.45681,19.8
1257366878,1473587,-45124,9.821312,268.45681,19.8
1257526885,1633594,-40820,11.995202,268.45681,19.8
1257708605,1815314,-50693,7.777568,268.45681,19.8
1257900750,2007459,-49887,8.032032,268.45681,19.8
1258070101,2176810,-39419,12.862592,268.45681,19.8
1258219275,2325984,-37309,14.3648,268.45681,19.8
1258366370,2473079,-37808,13.981472,268.45681,19.8
1258523747,2630456,-42453,11.09205,268.45681,19.8
1258727686,2834395,-60268,5.504562,268.45681,19.8
1258961041,0,233355,0.366368,268,19.5
1259140887,179846,38949,13.178978,13.545346,19.5
1259274395,313354,30881,20.969288,34.514634,19.5
