time,stroke_usec,tick_usec,force,power,spm
587075396,1217280,-63444,4.967552,118.55303,20.5
587219446,1361330,-34903,16.41645,118.55303,20.5
587347298,1489182,-32977,18.386048,118.55303,20.5
587474938,1616822,-33160,18.18045,118.55303,20.5
587622180,1764064,-40095,12.440072,118.55303,20.5
587798198,1940082,-47177,8.980322,118.55303,20.5
587996033,2137917,-52133,7.357448,118.55303,20.5
588226442,2368326,-64174,4.854728,118.55303,20.5
588730192,0,62356,5.139218,118,20.8
588924751,194559,42335,11.158088,16.297306,20.8
589075763,345571,35666,15.713618,32.010924,20.8
589210385,480193,32667,18.739442,50.750366,20.8
589338238,608046,31748,19.832402,70.582768,20.8
589466526,736334,32022,19.493768,90.076536,20.8
589596667,866475,32824,18.556232,108.632768,20.8
589732801,1002609,34625,16.681088,125.313856,20.8
589925805,1195613,-46126,9.391778,125.313856,20.8
590057384,1327192,-37095,14.52605,125.313856,20.8
590187542,1457350,-31621,19.996488,125.313856,20.8
590310784,1580592,-32090,19.418912,125.313856,20.8
590452872,1722680,-38787,13.292168,125.313856,20.8
590617937,1887745,-43503,10.561608,125.313856,20.8
590799210,2069018,-48272,8.578082,125.313856,20.8
591007046,2276854,-55984,6.379592,125.313856,20.8
591551080,0,56207,6.329682,125,21.2
591729868,178788,39733,12.660512,18.990194,21.2
591875147,324067,34404,16.889672,35.879866,21.2
592006714,455634,32268,19.207602,55.087468,21.2
592134563,583483,31889,19.65645,74.743918,21.2
592264264,713184,32408,19.03445,93.778368,21.2
592534463,983383,35309,16.040448,127.866848,21.2
592705487,1154407,-56183,6.329682,127.866848,21.2
592825119,1274039,-28753,24.179058,127.866848,21.2
592933879,1382799,-27669,26.121992,127.866848,21.2
593040660,1489580,-27374,26.688818,127.866848,21.2
593165381,1614301,-35228,16.108488,127.866848,21.2
593326931,1775851,-43608,10.515698,127.866848,21.2
593516462,1965382,-51312,7.589408,127.866848,21.2
593739268,2188188,-61066,5.359538,127.866848,21.2
594273735,0,58703,5.800418,127,22
594459712,185977,40662,12.093362,17.89378,22
594605383,331648,34406,16.889672,34.783452,22
594735522,461787,31672,19.933298,54.71675,22
594859674,585939,30984,20.827058,75.543808,22
594985090,711355,31238,20.492802,96.03661,22
595110894,837159,31651,19.958562,115.995172,22
595241678,967943,33252,18.084098,134.07927,22
595415155,1141420,-53752,6.9192,134.07927,22
595543355,1269620,-34109,17.181522,134.07927,22
595664738,1391003,-30228,21.885728,134.07927,22
595785571,1511836,-32626,18.78845,134.07927,22
595933654,1659919,-41339,11.703122,134.07927,22
596110194,1836459,-45618,9.609728,134.07927,22
596302835,2029100,-51571,7.519442,134.07927,22
596527474,2253739,-61822,5.229378,134.07927,22
597115236,0,60449,5.471432,134,21.1
597315644,200408,44093,10.278578,15.75001,21.1
597473561,358325,37411,14.289858,30.039868,21.1
597613846,498610,33842,17.452232,47.4921,21.1
597746424,631188,32913,18.458888,65.950988,21.1
597878757,763521,32961,18.398178,84.349166,21.1
598012523,897287,33710,17.594312,101.943478,21.1
598152100,1036864,35381,15.972552,117.91603,21.1
598461609,1346373,-41439,11.645138,117.91603,21.1
598619982,1504746,-37959,13.875912,117.91603,21.1
598748784,1633548,-31497,20.148552,117.91603,21.1
598880329,1765093,-35118,16.210818,117.91603,21.1
599033378,1918142,-40712,12.063872,117.91603,21.1
599206038,2090802,-44898,9.919058,117.91603,21.1
599385581,2270345,-46867,9.099378,117.91603,21.1
599580360,2465124,-52688,7.197218,117.91603,21.1
600131423,0,60836,5.398898,117,19.8
600322267,190844,41994,11.338322,16.73722,19.8
600476308,344885,36674,14.862152,31.599372,19.8
600617118,485695,34450,16.843208,48.44258,19.8
600753239,621816,33898,17.405,65.84758,19.8
600891262,759839,34617,16.681088,82.528668,19.8
601031062,899639,35068,16.256402,98.78507,19.8
601176324,1044901,36880,14.699042,113.484112,19.8
601431568,1300145,-34193,17.099552,113.484112,19.8
601556903,1425480,-33115,18.228722,113.484112,19.8
601689380,1557957,-31854,19.706642,113.484112,19.8
601819926,1688503,-34996,16.324898,113.484112,19.8
601975009,1843586,-42239,11.205378,113.484112,19.8
602148408,2016985,-43391,10.616832,113.484112,19.8
602324616,2193193,-46973,9.056768,113.484112,19.8
602529053,2397630,-56915,6.174098,113.484112,19.8
603089292,0,61667,5.255282,113,20.2
603281662,192370,42177,11.2338,16.489082,20.2
603435865,346573,36616,14.916722,31.405804,20.2
603574939,485647,33614,17.689352,49.095156,20.2
603705258,615966,32337,19.120928,68.216084,20.2
603835511,746219,32491,18.935858,87.151942,20.2
603966695,877403,33046,18.313352,105.465294,20.2
604103092,1013800,34509,16.785218,122.250512,20.2
604329063,1239771,-37696,14.066208,122.250512,20.2
604475303,1386011,-37804,13.99205,122.250512,20.2
604610448,1521156,-32259,19.207602,122.250512,20.2
604736547,1647255,-32506,18.923552,122.250512,20.2
604881681,1792389,-40258,12.330578,122.250512,20.2
605058166,1968874,-46838,9.11645,122.250512,20.2
605245324,2156032,-48391,8.536712,122.250512,20.2
605454095,2364803,-58739,5.793608,122.250512,20.2
605985069,0,60364,5.484672,122,20.7
606172420,187351,40847,11.985408,17.47008,20.7
606320578,335509,35028,16.290632,33.760712,20.7
606453935,468866,32572,18.8498,52.610512,20.7
606582180,597111,31836,19.731762,72.342274,20.7
606710037,724968,31785,19.794632,92.136906,20.7
606838257,853188,32181,19.306898,111.443804,20.7
606972308,987239,34025,17.275442,128.719246,20.7
607200480,1215411,-40334,12.290882,128.719246,20.7
607346555,1361486,-39407,12.872738,128.719246,20.7
607476520,1491451,-31133,20.633888,128.719246,20.7
607598374,1613305,-32328,19.133298,128.719246,20.7
607747117,1762048,-40674,12.083528,128.719246,20.7
607923970,1938901,-46064,9.4178,128.719246,20.7
608112018,2126949,-49200,8.258048,128.719246,20.7
608328428,2343359,-61674,5.255282,128.719246,20.7
608775848,0,61957,5.209992,128,21.4
608977579,201731,43842,10.3968,15.606792,21.4
609133828,357980,36829,14.74245,30.349242,21.4
609272450,496602,33790,17.511362,47.860604,21.4
609407308,631460,33586,17.725058,65.585662,21.4
609543707,767859,33984,17.310728,82.89639,21.4
609680681,904833,34409,16.889672,99.786062,21.4
609823157,1047309,36113,15.334722,115.120784,21.4
610100318,1324470,-36072,15.367968,115.120784,21.4
610238733,1462885,-37317,14.354082,115.120784,21.4
610384049,1608201,-35958,15.467922,115.120784,21.4
610526480,1750632,-37355,14.332658,115.120784,21.4
610688087,1912239,-44033,10.314882,115.120784,21.4
610870069,2094221,-46932,9.0738,115.120784,21.4
611066065,2290217,-52171,7.342112,115.120784,21.4
611295954,2520106,-64250,4.842272,115.120784,21.4
611783219,0,64904,4.7432,115,19.9
611988837,205618,44199,10.233288,14.976488,19.9
612144409,361190,36687,14.85125,29.827738,19.9
612283078,499859,33573,17.736968,47.564706,19.9
612414061,630842,32322,19.133298,66.698004,19.9
612544320,761101,32565,18.8498,85.547804,19.9
612676033,892814,33146,18.192512,103.740316,19.9
612812634,1029415,34615,16.681088,120.421404,19.9
613047086,1263867,-34047,17.251938,120.421404,19.9
613177517,1394298,-35537,15.825938,120.421404,19.9
613309494,1526275,-31802,19.769472,120.421404,19.9
613433197,1649978,-32023,19.493768,120.421404,19.9
613578831,1795612,-39710,12.680648,120.421404,19.9
613756571,1973352,-47256,8.954912,120.421404,19.9
613953128,2169909,-53095,7.091378,120.421404,19.9
614185611,2402392,-64863,4.749362,120.421404,19.9
614647070,0,63453,4.96125,120,20.9
614850569,203499,44026,10.314882,15.276132,20.9
615006483,359413,36853,14.720738,29.99687,20.9
615146320,499250,34025,17.275442,47.272312,20.9
615281337,634267,33681,17.629922,64.902234,20.9
615417404,770334,34017,17.275442,82.177676,20.9
615555219,908149,34642,16.657992,98.835668,20.9
615699170,1052100,36451,15.048098,113.883766,20.9
615935378,1288308,-36500,15.004242,113.883766,20.9
616062647,1415577,-35484,15.882248,113.883766,20.9
616200692,1553622,-34962,16.3592,113.883766,20.9
616337130,1690060,-35477,15.882248,113.883766,20.9
616487096,1840026,-39423,12.862592,113.883766,20.9
616651810,2004740,-42508,11.063808,113.883766,20.9
616828008,2180938,-47185,8.980322,113.883766,20.9
617037082,2390012,-58527,5.834528,113.883766,20.9
617563528,0,65219,4.700178,113,20.5
617772940,209412,45490,9.662408,14.362586,20.5
617933332,369804,37822,13.970898,28.333484,20.5
618075282,511754,34308,16.982792,45.316276,20.5
618210613,647085,33640,17.665568,62.981844,20.5
618346315,782787,33836,17.46405,80.445894,20.5
618483028,919500,34280,17.017778,97.463672,20.5
618624918,1061390,36089,15.3458,112.809472,20.5
618814281,1250753,-48257,8.586368,112.809472,20.5
618970775,1407247,-39513,12.8018,112.809472,20.5
619101470,1537942,-31565,20.072448,112.809472,20.5
619228580,1665052,-33317,18.012002,112.809472,20.5
619371447,1807919,-38308,13.6242,112.809472,20.5
619543313,1979785,-45122,9.821312,112.809472,20.5
619728261,2164733,-49208,8.258048,112.809472,20.5
619947090,2383562,-59018,5.739272,112.809472,20.5
620565179,0,62680,5.08805,112,19.9
620762959,197780,43165,10.727712,15.815762,19.9
620915700,350521,35931,15.490178,31.30594,19.9
621053388,488209,33706,17.594312,48.900252,19.9
621187226,622047,33416,17.904128,66.80438,19.9
621322723,757544,33804,17.499528,84.303908,19.9
621459811,894632,34532,16.76205,101.065958,19.9
621603524,1038345,36757,14.7968,115.862758,19.9
621744130,1178951,-140606,1.011042,115.862758,19.9
621915259,1350080,-42748,10.941842,115.862758,19.9
622063918,1498739,-33204,18.132242,115.862758,19.9
622187384,1622205,-31738,19.845,115.862758,19.9
622329710,1764531,-38981,13.15845,115.862758,19.9
622491419,1926240,-41735,11.481632,115.862758,19.9
622663295,2098116,-45184,9.794738,115.862758,19.9
622854449,2289270,-50891,7.714592,115.862758,19.9
623412817,0,58346,5.868738,115,21
623593907,181090,39394,12.882888,18.751626,21
623739560,326743,35015,16.30205,35.053676,21
623874866,462049,33016,18.337568,53.391244,21
624006467,593650,32839,18.54405,71.935294,21
624138939,726122,32908,18.458888,90.394182,21
624271201,858384,33418,17.904128,108.29831,21
624648565,1235748,-42437,11.101472,108.29831,21
624780720,1367903,-29732,22.619538,108.29831,21
624890714,1477897,-27749,25.963218,108.29831,21
625012562,1599745,-33254,18.084098,108.29831,21
625158127,1745310,-38549,13.457672,108.29831,21
625323005,1910188,-44778,9.972578,108.29831,21
625524567,2111750,-55218,6.559442,108.29831,21
626137489,0,56520,6.258722,108,22
626320236,182747,40167,12.390242,18.648964,22
626466798,329309,35106,16.222208,34.871172,22
626602849,465360,33510,17.808512,52.679684,22
626735689,598200,33158,18.18045,70.860134,22
626869144,731655,33128,18.216648,89.076782,22
627003334,865845,33863,17.440418,106.5172,22
627143262,1005773,35556,15.814688,122.331888,22
627338541,1201052,-53854,6.889472,122.331888,22
627506905,1369416,-45773,9.539712,122.331888,22
627640270,1502781,-30043,22.151168,122.331888,22
627758105,1620616,-30854,21.008162,122.331888,22
627896249,1758760,-36944,14.644872,122.331888,22
628057782,1920293,-42941,10.839168,122.331888,22
628230448,2092959,-44524,10.08005,122.331888,22
628416678,2279189,-50623,7.80125,122.331888,22
628971457,0,56973,6.16005,122,21.1
629151804,180347,39962,12.520008,18.680058,21.1
629297599,326142,34553,16.750472,35.43053,21.1
629429780,458323,32202,19.28205,54.71258,21.1
629555762,584305,31120,20.646738,75.359318,21.1
629680863,709406,31045,20.749682,96.109,21.1
629805770,834313,31361,20.326688,116.435688,21.1
629936249,964792,33663,17.6418,134.077488,21.1
630093858,1122401,-157609,0.803912,134.077488,21.1
630264161,1292704,-45273,9.750528,134.077488,21.1
630398978,1427521,-30948,20.878722,134.077488,21.1
630519478,1548021,-33043,18.313352,134.077488,21.1
630667410,1695953,-39267,12.964232,134.077488,21.1
630840518,1869061,-45997,9.452552,134.077488,21.1
631037283,2065826,-53065,7.098912,134.077488,21.1
631261808,2290351,-61149,5.34645,134.077488,21.1
631766013,0,59547,5.638082,134,21.4
631957390,191377,41406,11.66445,17.302532,21.4
632103875,337862,34810,16.496768,33.7993,21.4
632236980,470967,32391,19.059138,52.858438,21.4
632364838,598825,31753,19.832402,72.69084,21.4
632493673,727660,32224,19.257218,91.948058,21.4
632625165,859152,33258,18.072072,110.02013,21.4
632762939,996926,35127,16.199432,126.219562,21.4
632937569,1171556,-174630,0.654368,126.219562,21.4
633111706,1345693,-46127,9.391778,126.219562,21.4
633254851,1488838,-32224,19.257218,126.219562,21.4
633379423,1613410,-32368,19.083842,126.219562,21.4
633527860,1761847,-41947,11.357378,126.219562,21.4
633714765,1948752,-49338,8.209352,126.219562,21.4
633924783,2158770,-55202,6.559442,126.219562,21.4
634162550,2396537,-67761,4.35125,126.219562,21.4
634646755,0,64112,4.860962,126,20.8
634851017,204262,43841,10.3968,15.257762,20.8
635006918,360163,36873,14.709888,29.96765,20.8
635145279,498524,33610,17.70125,47.6689,20.8
635276922,630167,32568,18.8498,66.5187,20.8
635408271,761516,32808,18.580608,85.099308,20.8
635541077,894322,33430,17.892162,102.99147,20.8
635680221,1033466,35472,15.893522,118.884992,20.8
635874799,1228044,-44946,9.892352,118.884992,20.8
636043240,1396485,-48919,8.355872,118.884992,20.8
636194270,1547515,-33869,17.428608,118.884992,20.8
636328902,1682147,-35198,16.142562,118.884992,20.8
636478810,1832055,-40345,12.280968,118.884992,20.8
636650884,2004129,-44488,10.098018,118.884992,20.8
636836478,2189723,-49636,8.112392,118.884992,20.8
637066129,2419374,-67218,4.422338,118.884992,20.8
637498756,0,66682,4.494002,118,21
637704280,205524,43604,10.515698,15.0097,21
637855700,356944,35517,15.84845,30.85815,21
637990656,491900,32973,18.386048,49.244198,21
638122851,624095,32957,18.410312,67.65451,21
638256686,757930,33361,17.964018,85.618528,21
638855538,1356782,-39790,12.630338,117.676436,21
638996955,1498199,-33331,18,117.676436,21
639130875,1632119,-35433,15.927368,117.676436,21
639293458,1794702,-45182,9.794738,117.676436,21
639484778,1986022,-50045,7.984008,117.676436,21
639693881,2195125,-54294,6.778562,117.676436,21
639940480,2441724,-73318,3.715538,117.676436,21
640325811,0,79563,3.155072,85,21.2
640532547,206736,43381,10.62605,13.781122,21.2
640683330,357519,35393,15.96125,29.742372,21.2
640816681,490870,32276,19.195208,48.93758,21.2
640942753,616942,31123,20.646738,69.584318,21.2
641068347,742536,31445,20.2248,89.809118,21.2
641196692,870881,32366,19.083842,108.89296,21.2
641332800,1006989,35134,16.199432,125.092392,21.2
641496747,1170936,-163947,0.741762,125.092392,21.2
641664582,1338771,-47226,8.963378,125.092392,21.2
641827859,1502048,-37182,14.461442,125.092392,21.2
641977938,1652127,-39619,12.741152,125.092392,21.2
642141032,1815221,-42983,10.820552,125.092392,21.2
642331755,2005944,-50021,7.992002,125.092392,21.2
642545988,2220177,-58320,5.875592,125.092392,21.2
642814823,2489012,-78361,3.256352,125.092392,21.2
643256071,0,99505,2.016032,125,20.4
643489248,233177,50474,7.848722,9.864754,20.4
643660461,404390,39622,12.731058,22.595812,20.4
643805826,549755,34673,16.634912,39.230724,20.4
643940163,684092,33087,18.264968,57.495692,20.4
644074254,818183,33515,17.796578,75.29227,20.4
644210511,954440,34396,16.901298,92.193568,20.4
644357279,1101208,39433,12.85245,105.046018,20.4
644487124,1231053,-31793,19.78205,105.046018,20.4
644681932,1425861,-48058,8.6528,105.046018,20.4
644835416,1579345,-34307,16.982792,105.046018,20.4
644970518,1714447,-34662,16.64645,105.046018,20.4
645119430,1863359,-39471,12.832178,105.046018,20.4
645291706,2035635,-45366,9.715232,105.046018,20.4
645482501,2226430,-51017,7.6832,105.046018,20.4
645708623,2452552,-62578,5.107208,105.046018,20.4
646226641,0,64016,4.879688,105,20.1
646435375,208734,45508,9.653618,14.533306,20.1
646596653,370012,38073,13.791752,28.325058,20.1
646739338,512697,34365,16.924562,45.24962,20.1
646872939,646298,33077,18.277058,63.526678,20.1
647006683,780042,33577,17.736968,81.263646,20.1
647143293,916652,34390,16.901298,98.164944,20.1
647291799,1065158,41530,11.587298,109.752242,20.1
647436652,1210011,-144853,0.9522,109.752242,20.1
647608559,1381918,-41556,11.577672,109.752242,20.1
647755217,1528576,-34166,17.122952,109.752242,20.1
647881140,1654499,-32096,19.40645,109.752242,20.1
648027950,1801309,-40608,12.122888,109.752242,20.1
648211103,1984462,-48653,8.44605,109.752242,20.1
648408010,2181369,-51891,7.426658,109.752242,20.1
648636707,2410066,-63792,4.910978,109.752242,20.1
649136097,0,63510,4.954952,109,20.6
649338079,201982,43702,10.469888,15.42484,20.6
649492291,356194,36207,15.246242,30.671082,20.6
649629784,493687,33170,18.168392,48.839474,20.6
649761341,625244,32670,18.7272,67.566674,20.6
649893647,757550,32988,18.373922,85.940596,20.6
650027723,891626,33708,17.594312,103.534908,20.6
650169641,1033544,36925,14.666528,118.201436,20.6
650340125,1204028,-170484,0.686792,118.201436,20.6
650677083,1540986,-37203,14.439938,118.201436,20.6
650817549,1681452,-36435,15.059072,118.201436,20.6
650971670,1835573,-40259,12.330578,118.201436,20.6
651149486,2013389,-48136,8.627858,118.201436,20.6
651354281,2218184,-55475,6.494408,118.201436,20.6
651611126,2475029,-72908,3.759282,118.201436,20.6
652061893,0,67585,4.374882,118,20.5
652272950,211057,45973,9.46125,13.836132,20.5
652433969,372076,37808,13.981472,27.817604,20.5
652576569,514676,34478,16.82,44.637604,20.5
652713234,651341,33916,17.381408,62.019012,20.5
652850797,788904,34348,16.947842,78.966854,20.5
652990641,928748,35314,16.029122,94.995976,20.5
653137192,1075299,37528,14.193792,109.189768,20.5
653333043,1271150,-51932,7.41125,109.189768,20.5
653483735,1421842,-40105,12.430098,109.189768,20.5
653626354,1564461,-34103,17.193248,109.189768,20.5
653764106,1702213,-36705,14.840352,109.189768,20.5
653923366,1861473,-41853,11.414642,109.189768,20.5
654100437,2038544,-45797,9.530978,109.189768,20.5
654288223,2226330,-50110,7.96005,109.189768,20.5
654513305,2451412,-62959,5.043488,109.189768,20.5
655074483,0,65532,4.65125,109,19.9
655277993,203510,43732,10.451592,15.102842,19.9
655433496,359013,36633,14.894882,29.997724,19.9
655572492,498009,33750,17.546888,47.544612,19.9
655705242,630759,32923,18.446738,65.99135,19.9
655837989,763506,33101,18.252882,84.244232,19.9
655972443,897960,33916,17.381408,101.62564,19.9
656113360,1038877,35829,15.579362,117.205002,19.9
656339343,1264860,-43467,10.58,117.205002,19.9
656502503,1428020,-48091,8.644482,117.205002,19.9
656666376,1591893,-35976,15.445682,117.205002,19.9
656800637,1726154,-34797,16.508258,117.205002,19.9
656952398,1877915,-40126,12.420128,117.205002,19.9
657124287,2049804,-45871,9.5048,117.205002,19.9
657320472,2245989,-53113,7.083848,117.205002,19.9
657568857,2494374,-72907,3.759282,117.205002,19.9
657986171,0,74718,3.580488,117,20.6
658199541,213370,44951,9.892352,13.47284,20.6
658356260,370089,36846,14.720738,28.193578,20.6
658495524,509353,33710,17.594312,45.78789,20.6
658629461,643290,33204,18.132242,63.920132,20.6
658764214,778043,33667,17.6418,81.561932,20.6
658900209,914038,34235,17.0528,98.614732,20.6
659041873,1055702,36039,15.390152,114.004884,20.6
659261021,1274850,-44775,9.972578,114.004884,20.6
659408605,1422434,-40252,12.340512,114.004884,20.6
659554114,1567943,-35144,16.18805,114.004884,20.6
659692034,1705863,-36472,15.026162,114.004884,20.6
659850189,1864018,-41522,11.596928,114.004884,20.6
660028114,2041943,-46103,9.409122,114.004884,20.6
660216355,2230184,-49885,8.032032,114.004884,20.6
660440640,2454469,-63997,4.879688,114.004884,20.6
660943960,0,69365,4.152962,114,20.2
661585696,641736,32577,18.837522,65.32924,20.2
661717943,773983,33090,18.264968,83.594208,20.2
661852559,908599,34051,17.240192,100.8344,20.2
661994034,1050074,36064,15.367968,116.202368,20.2
662183069,1239109,-53246,7.053768,116.202368,20.2
662340515,1396555,-40621,12.113042,116.202368,20.2
662493691,1549731,-36165,15.29045,116.202368,20.2
662631144,1687184,-35329,16.0178,116.202368,20.2
662776963,1833003,-38985,13.15845,116.202368,20.2
662948896,2004936,-45893,9.487368,116.202368,20.2
663144997,2201037,-51722,7.472978,116.202368,20.2
663370864,2426904,-63412,4.967552,116.202368,20.2
663874960,0,64692,4.77405,116,20.4
664080182,205222,44156,10.251392,15.025442,20.4
664235397,360437,36446,15.048098,30.07354,20.4
665398729,1523769,-30215,21.898962,114.925228,20.4
665518261,1643301,-31294,20.41605,114.925228,20.4
666698675,0,61771,5.235848,30,21.2
666896059,197384,42935,10.848482,16.08433,21.2
667050439,351764,36565,14.949512,31.033842,21.2
667188701,490026,33616,17.689352,48.723194,21.2
667320011,621336,32605,18.812978,67.536172,21.2
667451711,753036,32946,18.42245,85.958622,21.2
667585187,886512,33598,17.713152,103.671774,21.2
667725184,1026509,35717,15.668802,119.340576,21.2
667962248,1263573,-42754,10.932488,119.340576,21.2
668118307,1419632,-40261,12.330578,119.340576,21.2
668260876,1562201,-33773,17.5232,119.340576,21.2
668394833,1696158,-33928,17.369618,119.340576,21.2
668544592,1845917,-40587,12.132738,119.340576,21.2
668719748,2021073,-46167,9.383112,119.340576,21.2
668911499,2212824,-50836,7.738178,119.340576,21.2
669144830,2446155,-67827,4.345352,119.340576,21.2
669532615,0,79118,3.190338,119,21.1
669746638,214023,45428,9.688802,12.87914,21.1
669906159,373544,37490,14.225778,27.104918,21.1
670045871,513256,33467,17.856288,44.961206,21.1
670177404,644789,32497,18.935858,63.897064,21.1
670308672,776057,32778,18.605,82.502064,21.1
670441807,909192,33531,17.784648,100.286712,21.1
670581405,1048790,35574,15.803442,116.090154,21.1
670830595,1297980,-37495,14.225778,116.090154,21.1
670995887,1463272,-47641,8.811602,116.090154,21.1
671134921,1602306,-32196,19.28205,116.090154,21.1
671263637,1731022,-34286,17.006112,116.090154,21.1
671418615,1886000,-42027,11.319282,116.090154,21.1
671608141,2075526,-50303,7.896338,116.090154,21.1
671817311,2284696,-54109,6.830208,116.090154,21.1
672068393,2535778,-75520,3.505952,116.090154,21.1
672451767,0,91025,2.411208,116,20.5
672672116,220349,46868,9.099378,11.510586,20.5
672835666,383899,38531,13.46805,24.978636,20.5
672978721,526954,34414,16.87805,41.856686,20.5
673113397,661630,33250,18.084098,59.940784,20.5
673246813,795046,33314,18.012002,77.952786,20.5
673381981,930214,34007,17.2872,95.239986,20.5
673523126,1071359,35863,15.545888,110.785874,20.5
673757320,1305553,-40487,12.191922,110.785874,20.5
673938471,1486704,-53281,7.038752,110.785874,20.5
674083962,1632195,-33385,17.94005,110.785874,20.5
674218991,1767224,-36498,15.004242,110.785874,20.5
674377445,1925678,-42260,11.195912,110.785874,20.5
674549266,2097499,-43993,10.333058,110.785874,20.5
674733626,2281859,-48860,8.372232,110.785874,20.5
674952161,2500394,-61928,5.209992,110.785874,20.5
675397725,0,64750,4.767872,110,20.3
675602504,204779,43664,10.4882,15.256072,20.3
675757242,359517,36523,14.993288,30.24936,20.3
675898138,500413,34706,16.600322,46.849682,20.3
676035354,637629,34189,17.099552,63.949234,20.3
676175569,777844,35376,15.972552,79.921786,20.3
676320056,922331,36472,15.026162,94.947948,20.3
676471305,1073580,38406,13.551218,108.499166,20.3
676685499,1287774,-41707,11.491218,108.499166,20.3
676815902,1418177,-32832,18.54405,108.499166,20.3
676937552,1539827,-29667,22.7138,108.499166,20.3
677187545,1789820,-37158,14.482962,108.499166,20.3
677346234,1948509,-42168,11.243282,108.499166,20.3
677536540,2138815,-54028,6.845,108.499166,20.3
677776952,2379227,-64997,4.730888,108.499166,20.3
678245721,0,64256,4.842272,108,21
678444732,199011,42877,10.876448,15.71872,21
678600166,354445,36946,14.644872,30.363592,21
678740554,494833,33913,17.381408,47.745,21
678872747,627026,32664,18.739442,66.484442,21
679003999,758278,32703,18.690498,85.17494,21
679136790,891069,33460,17.856288,103.031228,21
679275358,1029637,35156,16.176672,119.2079,21
679502436,1256715,-36679,14.862152,119.2079,21
679636306,1390585,-37699,14.066208,119.2079,21
679778036,1532315,-34185,17.11125,119.2079,21
679911377,1665656,-34614,16.692642,119.2079,21
680067036,1821315,-42464,11.082632,119.2079,21
680251419,2005698,-48592,8.462498,119.2079,21
680449813,2204092,-52460,7.265672,119.2079,21
680684506,2438785,-67233,4.422338,119.2079,21
681101726,0,66003,4.59045,119,21
681311929,210203,45779,9.539712,14.130162,21
681475125,373399,38298,13.634642,27.764804,21
681617687,515961,34237,17.0528,44.817604,21
681751345,649619,32977,18.386048,63.203652,21
681883110,781384,32731,18.66605,81.869702,21
682015353,913627,33180,18.156338,100.02604,21
682152550,1050824,34813,16.496768,116.522808,21
682381188,1279462,-33649,17.653682,116.522808,21
682524369,1422643,-40778,12.024608,116.522808,21
682671177,1569451,-34897,16.41645,116.522808,21
682803447,1701721,-34020,17.275442,116.522808,21
682949559,1847833,-38575,13.436928,116.522808,21
683123806,2022080,-47370,8.912642,116.522808,21
683332793,2231067,-57041,6.146018,116.522808,21
683584935,2483209,-72500,3.803282,116.522808,21
684031939,0,79204,3.185288,116,20.4
684248439,216500,46079,9.4178,12.603088,20.4
684408336,376397,37532,14.193792,26.79688,20.4
684547371,515432,32995,18.3618,45.15868,20.4
684677273,645334,32169,19.319328,64.478008,20.4
684807082,775143,32381,19.071488,83.549496,20.4
684938683,906744,33138,18.204578,101.754074,20.4
685080785,1048846,38520,13.478432,115.232506,20.4
685225754,1193815,-144969,0.949442,115.232506,20.4
685412317,1380378,-45208,9.777042,115.232506,20.4
685560543,1528604,-34185,17.11125,115.232506,20.4
685691888,1659949,-33824,17.475872,115.232506,20.4
685835329,1803390,-38114,13.760258,115.232506,20.4
686004284,1972345,-45039,9.8568,115.232506,20.4
686193412,2161473,-51185,7.628418,115.232506,20.4
686418081,2386142,-63382,4.973858,115.232506,20.4
686830916,0,69827,4.101248,115,21.4
687037524,206608,44801,9.963648,14.064896,21.4
687196651,365735,37519,14.20445,28.269346,21.4
687336510,505594,33576,17.736968,46.006314,21.4
687468725,637809,32767,18.617202,64.623516,21.4
687600022,769106,32619,18.78845,83.411966,21.4
687732616,901700,33435,17.8802,101.292166,21.4
687872242,1041326,35997,15.434568,116.726734,21.4
688058640,1227724,-59540,5.638082,116.726734,21.4
688226908,1395992,-42711,10.960562,116.726734,21.4
688375965,1545049,-34848,16.462322,116.726734,21.4
688509715,1678799,-34529,16.773632,116.726734,21.4
688659421,1828505,-39993,12.5,116.726734,21.4
688838459,2007543,-48419,8.52845,116.726734,21.4
689048742,2217826,-57213,6.104018,116.726734,21.4
689314842,2483926,-79823,3.135008,116.726734,21.4
689688245,0,96628,2.138312,116,20.9
689903040,214795,45665,9.583442,11.721754,20.9
690061807,373562,37410,14.289858,26.011612,20.9
690202432,514187,33809,17.487698,43.49931,20.9
690333375,645130,32107,19.393992,62.893302,20.9
690462027,773782,31926,19.618848,82.51215,20.9
690590919,902674,32503,18.923552,101.435702,20.9
690725916,1037671,34342,16.947842,118.383544,20.9
690952237,1263992,-44551,10.071072,118.383544,20.9
691110384,1422139,-39283,12.95405,118.383544,20.9
691247715,1559470,-31972,19.556258,118.383544,20.9
691377567,1689322,-34440,16.854818,118.383544,20.9
691529581,1841336,-40418,12.241352,118.383544,20.9
691702462,2014217,-45582,9.618498,118.383544,20.9
691898806,2210561,-52777,7.174472,118.383544,20.9
692145497,2457252,-72947,3.7538,118.383544,20.9
692548726,0,82332,2.947592,118,20.9
692758574,209848,44951,9.892352,12.839944,20.9
692914077,365351,36468,15.037128,27.877072,20.9
693051814,503088,33405,17.916098,45.79317,20.9
693184073,635347,32811,18.568418,64.361588,20.9
693451843,903117,33622,17.689352,99.967038,20.9
693592135,1043409,35812,15.590528,115.557566,20.9
693790385,1241659,-45167,9.803592,115.557566,20.9
693924336,1375610,-35881,15.523592,115.557566,20.9
